Sample,,Carbon dioxide Results,,Methanethiol Results,,Acetaldehyde Results,,Dimethyl sulfide Results,,Octane Results,,Propanol Results,,Acetone Results,,"Acetic acid, methyl ester Results",,"Cyclotrisiloxane, hexamethyl- Results",,Butanal Results,,Ethyl acetate Results,,2-Butanone Results,,"Butanal, 2-methyl- Results",,"Butanal, 3-methyl- Results",,Ethanol Results,,2-(bromomethyl)tetrahydro-Pyran Results,,"Furan, 2-butyltetrahydro Results",,"2,3-Butanedione Results",,"Cyclotetrasiloxane, octamethyl- Results",,dimethyl ester carbonic acid Results,,Mesityl oxide Results,,Methyl Isobutyl Ketone Results,,"Butanoic acid, 2-methyl-, methyl ester Results",,Isobutyl acetate Results,,Trichloromethane Results,,Methyl isovalerate Results,,2-Butanol Results,,Toluene Results,,2-Pentanol Results,,"Butanoic acid, 2-methyl-, ethyl ester Results",,"Butanoic acid, 3-methyl-, ethyl ester Results",,"Disulfide, dimethyl Results",,N-Hexanal Results,,"Ethenamine, N-methylene- Results",,1H-Pyrrole-2-carboxylic acid Results,,"2-Butenal, 2-methyl- Results",,"1-Propanol, 2-methyl- Results",,"2H-Pyran, 2-ethenyltetrahydro-2,6,6-trimethyl- Results",,"3-Butenoic acid, 3-methyl-, methyl ester Results",,"1-Butanol, 3-methyl-, acetate Results",,"Butanenitrile, 3-methyl- Results",,"2-Pentene, 4,4-dimethyl-, (E)- Results",,"1,3-dimethyl-Benzene Results",,1-Butanol Results,,"Cyclopentasiloxane, decamethyl- Results",,"2-Butenoic acid, 3-methyl-, methyl ester Results",,"7-Oxabicyclo[2.2.1]heptane, 1-methyl-4-(1-methylethyl)- Results",,p-Xylene Results,,D-Limonene Results,,"1-Butanol, 3-methyl- Results",,"(2R,5R)-2-Methyl-5-(prop-1-en-2-yl)-2-vinyltetrahydrofuran Results",,"Bicyclo[3.1.0]hexan-2-ol, 2-methyl-5-(1-methylethyl)-, (1.alpha.,2.alpha.,5.alpha.)- Results",,"(2R,5S)-2-Methyl-5-(prop-1-en-2-yl)-2-vinyltetrahydrofuran Results",,Thiazole Results,,1-PENTANOL Results,,"Benzene, 1,2,4,5-tetramethyl- Results",,Dimethyl sulfone Results,,"Pyrazine, 2,6-dimethyl- Results",,2-Chloro-4-(4-methoxyphenyl)-6-(4-nitrophenyl)pyrimidine Results,,1-Hexanol Results,,Dimethyl trisulfide Results,,Dimethyl trisulfide(1) Results,,"3-Hexen-1-ol, (E)- Results",,"Pyrazine, 2-butyl-3,5-dimethyl- Results",,"2-Hexen-1-ol, (E)- Results",,Ethyl 2-(5-methyl-5-vinyltetrahydrofuran-2-yl)propan-2-yl carbonate Results,,"Pyrazine, 2,6-diethyl- Results",,Methional Results,,1-Octen-3-ol Results,,Furfural Results,,"3,6-dihydro-4-methyl-2-(2-methyl-1-propenyl)-2H-Pyran Results",,Ethyl 2-(5-methyl-5-vinyltetrahydrofuran-2-yl)propan-2-yl carbonate (1) Results,,"Benzene, 1,2,4,5-tetramethyl-  (1) Results",,"1-Hexanol, 2-ethyl- Results",,1-(2-furanyl)-Ethanone Results,,2-Mercapto-4-phenylthiazole Results,,Benzaldehyde Results,,2-(1-methyl-2-buthenyl)-4-methoxy-Phenol Results,,"11H-Dibenzo[b,e][1,4]diazepin-11-one, 5-(3-aminopropyl)-5,10-dihydro- Results",,Linalool Results,,1-Octanol Results,,"2-Furancarboxaldehyde, 5-methyl- Results",,Dimethyl Sulfoxide Results,,"Phosphonoacetic Acid, 3TMS derivative Results",,Benzonitrile Results,,Terpinen-4-ol Results,,"Cyclohexanone, 2-methyl-5-(1-methylethenyl)-, trans- Results",,"1-Cyclohexene-1-carboxaldehyde, 2,6,6-trimethyl- Results",,Butyrolactone Results,,"1,3-Cyclohexadiene-1-carboxaldehyde, 2,6,6-trimethyl- Results",,Acetophenone Results,,"Silanediol, dimethyl- Results",,"3,4-Dihydroxyphenylglycol, 4TMS derivative Results",,"Benzaldehyde, 2-hydroxy- Results",,"Bicyclo[3.2.2]non-8-en-6-ol, (1R,5-cis,6-cis)- Results",,Terpineol Results,,Isoborneol Results,,"Naphthalene, 1,2-dihydro-1,1,6-trimethyl- Results",,"Oxime-, methoxy-phenyl-_ Results",,"Cyclotrisiloxane, hexamethyl-  (1) Results",,Thymol Results,,Benzyl alcohol Results,,"Cyclotetrasiloxane, octamethyl-  (1) Results",,Phenylethyl Alcohol Results,,"Benzenecarbothioic acid, S-methyl ester Results",,"Benzonitrile, 2-methyl- Results",,"2,6-Bis(1,1-dimethylethyl)-4-(1-oxopropyl)phenol Results",,"Cyclopentasiloxane, decamethyl-  (1) Results",,Phenol Results,,p-Cresol Results,
REP04  BAC-01,JTB-E02-199-17.D,2.29,2657113,2.672,1512838,2.721,1252284,2.891,2753114,3.111,96345,3.2,955663,3.208,11324422,3.298,5836175,3.419,13920369,3.679,886238,3.793,36682102,3.923,16795314,4.077,4704104,4.126,4178221,4.345,7861009,4.467,394102,4.752,1301561,4.922,1718768,5.077,4998855,5.15,892101,5.28,1059212,5.45,1070755,5.515,136315,5.572,966021,5.686,150042,5.686,876475,5.816,415988,6.1,1418076,6.254,677440,6.254,724779,6.693,548340,6.782,11134189,6.969,54845,7.091,447466,7.172,143335,7.278,298471,7.343,2186096,7.668,3063260,7.92,41880,7.993,797942,8.058,677909,8.261,73218,8.431,111839,8.659,577349,8.903,816994,9.227,228516,9.544,183644,9.642,100461,10.064,174155,10.446,11999686,10.56,498829,11.201,117889,11.453,2099222,11.608,192814,11.738,152678,12.241,3369110,13.955,355155,14.101,364841,14.337,374091,14.946,5183395,15.62,432943,15.661,361490,15.905,297127,16.49,115823,16.595,985045,17.724,294533,17.781,339434,17.944,11068,17.976,85040,18.212,2520206,18.561,103195,18.593,99316,18.991,67794,19.227,110251,19.495,157786,19.796,456,20.007,34326444,20.316,2382749,20.405,728520,20.933,260048,21.274,99075,21.526,50925,21.542,45057,21.761,122713,22.452,319314,22.541,63593,22.606,40616,22.996,72010,23.045,126565,23.719,119265,23.784,1002242,23.906,15146060,24.523,75830,24.67,278661,25.011,588379,25.263,1371645,25.393,545019,26.514,1175756,27.139,4264692,28.496,1324582,29.332,47251,30.023,247875,30.136,434415,30.932,91328,31.144,72405,31.225,196943,31.339,119222,32.102,77886,33.239,76929,35.092,264846
BLANK  BAC-01,JTB-E02-200-06.D,2.29,4205946,2.672,11608,2.721,798676,2.891,17398,3.111,6122,3.2,28731,3.216,95665,3.298,74089,3.419,18393147,3.679,34624,3.793,147924,3.923,144658,4.077,47135,4.126,46450,4.345,119984,4.467,4385,4.752,19911,4.922,93893,5.076,7017150,5.15,48760,5.28,84782,5.45,81061,5.515,12313,5.572,83219,5.686,5355,5.686,8110,5.816,51305,6.1,105415,6.254,19465,6.254,69514,6.693,13388,6.782,14491,6.969,13652,7.091,13166,7.172,795,7.278,6793,7.343,41981,7.668,1677,7.92,1475,7.993,34467,8.058,33941,8.261,4499,8.431,26349,8.659,24223,8.902,969279,9.227,6704,9.544,536,9.642,16983,10.064,9731,10.446,32615,10.56,11231,11.201,4972,11.453,9056,11.607,7391,11.737,12890,12.241,62449,13.955,5025,14.101,35888,14.337,349560,14.946,84660,15.62,9126,15.661,266,15.905,11913,16.489,7225,16.595,17592,17.724,8273,17.781,13743,17.944,3119,17.976,7886,18.212,145010,18.561,5616,18.593,7299,18.991,8077,19.227,19024,19.495,15252,,,20.007,2970495,20.315,19194,20.405,591789,20.933,4049,21.274,9972,21.526,5325,21.542,4053,21.761,98533,22.452,39346,22.541,5371,22.606,2989,22.996,13314,23.045,62099,23.719,3493,23.784,88346,23.906,16470997,24.523,53629,24.669,20187,25.011,9066,25.262,26104,25.392,4721,26.513,47151,27.139,6610370,28.495,2569931,29.332,13126,30.023,10557,30.136,760631,30.932,12649,31.144,13650,31.225,16060,31.339,54420,32.102,104819,33.239,26297,35.091,15659
BLANK  BAC-02,JTB-E02-200-07.D,2.29,3490780,2.672,12157,2.721,800992,2.891,18088,3.111,9432,3.2,33552,3.216,128341,3.297,92920,3.419,15188669,3.679,43918,3.793,192948,3.923,191089,4.077,59069,4.126,59419,4.345,153890,4.467,5896,4.751,26068,4.922,115604,5.076,5748634,5.149,64873,5.279,100575,5.45,96508,5.515,14602,5.572,94314,5.686,8301,5.686,9516,5.816,58520,6.1,186763,6.254,31191,6.254,86691,6.693,15774,6.782,21974,6.969,17082,7.091,16230,7.172,1921,7.278,8263,7.343,50625,7.668,1181,7.919,660,7.993,41708,8.058,41051,8.261,5367,8.431,35628,8.659,25742,8.902,837067,9.227,7133,9.544,1357,9.642,23141,10.064,9436,10.446,32949,10.559,10746,11.201,4378,11.453,8350,11.607,7855,11.737,12519,12.241,89532,13.955,3690,14.101,42088,14.337,310401,14.946,108102,15.62,7426,15.661,415,15.905,13300,16.489,9262,16.595,26055,17.724,10649,17.781,18841,17.943,3129,17.976,9823,18.211,188884,18.561,6027,18.593,9172,18.991,12333,19.227,21752,19.495,18992,,,20.007,4360362,20.315,19379,20.405,583673,20.933,6179,21.274,15398,21.526,8523,21.542,6117,21.761,109010,22.452,49783,22.541,6369,22.606,4124,22.996,17825,23.045,57531,23.719,3438,23.784,129018,23.906,12694474,24.523,44908,24.669,31635,25.011,8325,25.262,32715,25.392,4686,26.513,105727,27.139,4666461,28.495,1812295,29.332,14099,30.022,19673,30.136,572080,30.932,16903,31.143,11189,31.225,20903,31.338,80223,32.102,89674,33.239,26474,35.091,23485
BLANK  BAC-03,JTB-E02-200-08.D,2.29,5102143,2.672,11273,2.721,1044176,2.891,17041,3.111,7897,3.2,35602,3.216,119945,3.298,87447,3.419,13565438,3.679,71455,3.793,156733,3.923,155577,4.077,73962,4.126,75452,4.345,128739,4.467,5827,4.752,32587,4.922,101556,5.077,4288813,5.15,58387,5.28,82904,5.45,79882,5.515,14564,5.572,77610,5.686,8317,5.686,11370,5.816,65436,6.1,154106,6.254,29191,6.254,82213,6.693,15734,6.782,5711,6.969,18389,7.091,13640,7.172,1142,7.278,9182,7.343,48222,7.668,1249,7.92,1405,7.993,40256,8.058,41622,8.261,4435,8.431,45057,8.659,45007,8.903,582747,9.227,6742,9.544,1554,9.642,28243,10.064,7999,10.446,36839,10.56,13395,11.201,5471,11.453,11460,11.608,6085,11.737,15849,12.241,72512,13.955,4530,14.101,19740,14.337,192468,14.946,84451,15.62,10685,15.661,1574,15.905,12646,16.49,7136,16.595,25239,17.724,9578,17.781,14451,17.944,2660,17.976,9811,18.212,133917,18.561,5393,18.593,8975,18.991,11276,19.227,35061,19.495,13981,19.796,212,20.007,3356402,20.315,21635,20.405,495055,20.933,6176,21.274,12231,21.526,6189,21.542,6002,21.761,101494,22.452,38507,22.541,7090,22.606,2373,22.996,12899,23.045,78424,23.719,2939,23.784,92468,23.906,12484745,24.523,24158,24.669,24073,25.011,9448,25.262,35280,25.392,4697,26.513,68935,27.139,4306892,28.495,1862731,29.332,12642,30.023,12663,30.136,562864,30.932,10792,31.144,8700,31.225,19027,31.339,43828,32.102,81786,33.239,32751,35.091,15842
PRO01  BAC-02,JTB-E02-200-11.D,2.29,1841736,2.672,551477,2.721,1775410,2.891,1016450,3.111,37805,3.2,1843039,3.216,13286811,3.298,5903309,3.419,14360995,3.679,697927,3.793,30241660,3.923,23092426,4.077,16606800,4.126,15742444,4.345,6955904,4.467,160164,4.752,741115,4.922,1307244,5.076,4369183,5.15,702664,5.28,732314,5.45,657937,5.515,64367,5.572,581368,5.686,37569,5.686,319123,5.816,320689,6.1,623904,6.254,461549,6.254,524734,6.693,158836,6.782,2787850,6.969,66380,7.091,325726,7.172,23447,7.278,232426,7.343,1744298,7.668,583489,7.92,23317,7.993,514865,8.058,504155,8.261,50241,8.431,58720,8.659,350045,8.902,688321,9.227,79863,9.544,45848,9.642,39168,10.064,26669,10.446,7363466,10.56,166734,11.201,16501,11.453,354751,11.607,156281,11.737,99550,12.241,278411,13.955,118551,14.101,279383,14.337,213110,14.946,3664721,15.62,66958,15.661,33220,15.905,184482,16.489,96655,16.595,699324,17.724,186332,17.781,253327,17.944,56873,17.976,46464,18.212,2724086,18.561,36366,18.593,65016,18.991,17822,19.227,63335,19.495,118896,19.796,187,20.007,36918116,20.315,112281,20.405,530351,20.933,98154,21.274,34946,21.526,46158,21.542,18129,21.761,68499,22.452,204306,22.541,35496,22.606,26522,22.996,35850,23.045,100472,23.719,31200,23.784,736469,23.906,8581872,24.523,36960,24.669,226749,25.011,420086,25.262,893142,25.392,85954,26.513,100208,27.139,1493223,28.495,420275,29.332,33775,30.023,64870,30.136,154304,30.932,53296,31.144,24282,31.225,143192,31.339,116081,32.102,38068,33.239,57461,35.091,228155
PRO02  BAC-03,JTB-E02-200-12.D,2.29,2440057,2.672,733559,2.721,1953803,2.891,1224089,3.111,39315,3.2,1955944,3.216,13370000,3.298,5661558,3.419,13467315,3.679,1062024,3.793,31255659,3.923,22663986,4.077,17058651,4.126,15663207,4.345,7154486,4.467,180831,4.752,852165,4.922,1311561,5.077,3791545,5.15,719447,5.28,735051,5.45,669585,5.515,70778,5.572,586001,5.686,43941,5.686,369318,5.816,329196,6.1,642300,6.254,536397,6.254,592129,6.693,185262,6.782,1495992,6.969,79126,7.091,394594,7.172,29180,7.278,241936,7.343,1852326,7.668,730461,7.92,26138,7.993,535698,8.058,518466,8.261,54093,8.431,65057,8.659,362753,8.903,884962,9.227,101919,9.544,52474,9.642,43710,10.064,30998,10.446,8103765,10.56,176922,11.201,20351,11.453,425839,11.608,168167,11.737,115490,12.241,352129,13.955,142083,14.101,290429,14.337,147030,14.946,4210848,15.62,79869,15.661,13000,15.905,214837,16.49,103240,16.595,844705,17.724,212387,17.781,264287,17.944,48614,17.976,52117,18.212,3199195,18.561,44331,18.593,75464,18.991,16926,19.227,95200,19.495,143658,19.796,268,20.007,38799635,20.316,145161,20.405,514597,20.933,111103,21.274,40883,21.526,52263,21.542,28923,21.761,57056,22.452,226170,22.541,37775,22.606,28737,22.996,37876,23.045,123049,23.719,32905,23.784,796748,23.906,7561624,24.523,20833,24.67,260195,25.011,479630,25.262,978287,25.392,96174,26.513,96915,27.139,1322071,28.495,398103,29.332,41421,30.023,71236,30.136,135642,30.932,58672,31.144,19957,31.225,172504,31.339,100095,32.102,32229,33.239,71916,35.091,270084
PRO03  BAC-01,JTB-E02-200-13.D,2.29,2114105,2.672,432601,2.721,1892454,2.891,710059,3.111,169497,3.2,1819108,3.216,12564481,3.298,5822276,3.419,14463582,3.679,684677,3.793,27442064,3.923,20402646,4.077,15085713,4.126,14403299,4.345,6979602,4.467,168675,4.752,760247,4.922,1297680,5.077,5322638,5.15,699803,5.28,733178,5.45,645121,5.515,66784,5.572,572742,5.686,34301,5.686,310560,5.816,338310,6.1,2995406,6.254,473064,6.254,555939,6.693,170969,6.782,1719791,6.969,76350,7.091,294423,7.172,31196,7.278,246096,7.343,1797985,7.668,667690,7.92,23616,7.993,517641,8.058,496499,8.261,51969,8.431,57345,8.659,366650,8.903,775099,9.227,94705,9.544,51361,9.642,41429,10.064,32084,10.446,7464725,10.56,140764,11.201,21332,11.453,414806,11.608,166486,11.738,103875,12.241,361538,13.955,135333,14.101,307469,14.337,316339,14.946,3830512,15.62,81230,15.661,29961,15.905,202249,16.49,107103,16.595,754867,17.724,198808,17.781,270467,17.944,54175,17.976,52013,18.212,2883816,18.561,38909,18.593,67787,18.991,18752,19.227,77407,19.495,139287,,,20.007,38677330,20.316,140270,20.405,626151,20.933,106043,21.274,37256,21.526,52271,21.542,17201,21.761,92660,22.452,226229,22.541,35660,22.606,25719,22.996,42481,23.045,118381,23.719,32353,23.784,803835,23.906,12939229,24.523,62634,24.67,280566,25.011,408172,25.263,899806,25.392,90474,26.513,79651,27.139,3096272,28.496,924854,29.332,41311,30.023,66926,30.136,313428,30.932,54253,31.144,28046,31.225,160667,31.339,127117,32.102,64714,33.239,68398,35.091,250523
REP01  BAC-02,JTB-E02-200-14.D,2.29,1956425,2.672,382189,2.721,977077,2.891,625763,3.111,65149,3.2,900383,3.216,12209269,3.298,5589910,3.419,10898876,3.679,752912,3.793,29420222,3.923,12551303,4.077,2200988,4.126,1905755,4.345,6924954,4.467,138354,4.752,685922,4.922,3503571,5.076,4144303,5.15,763664,5.28,852248,5.45,727566,5.515,62653,5.572,621777,5.686,27280,5.686,283968,5.816,368855,6.1,941550,6.254,503939,6.254,564364,6.693,143221,6.782,1716313,6.969,32381,7.091,320428,7.172,22164,7.278,227141,7.343,2114042,7.668,548519,7.92,22501,7.993,471499,8.058,452632,8.261,52427,8.431,39570,8.659,812287,8.902,572336,9.227,82356,9.544,43991,9.642,28726,10.064,33922,10.446,13386139,10.56,114542,11.201,22781,11.453,345807,11.607,178059,11.737,109937,12.241,275255,13.955,121572,14.101,293923,14.337,212863,14.946,4401110,15.62,76018,15.661,37624,15.905,373164,16.489,98792,16.595,860031,17.724,332229,17.781,260251,17.944,8447,17.976,56670,18.212,1081084,18.561,60281,18.593,125130,18.991,16082,19.227,79721,19.495,144359,19.796,359,20.007,13994476,20.315,117449,20.405,488775,20.933,102757,21.274,58854,21.526,25579,21.542,15563,21.761,69291,22.452,209063,22.541,32952,22.606,28461,22.996,38330,23.045,98096,23.719,24108,23.784,719969,23.906,8141276,24.523,37271,24.669,108326,25.011,423736,25.262,1093387,25.392,868924,26.513,83566,27.139,1418251,28.495,444720,29.332,37564,30.023,563699,30.136,164211,30.932,255544,31.144,24836,31.225,153689,31.339,92053,32.102,38938,33.239,67343,35.091,256477
REP02  BAC-03,JTB-E02-200-15.D,2.29,2610206,2.672,735094,2.721,981988,2.891,1192165,3.111,84711,3.2,325633,3.216,11725669,3.297,5891929,3.419,10027643,3.679,764145,3.793,32127925,3.923,12813703,4.077,846362,4.126,1023654,4.345,7121752,4.467,200453,4.751,893697,4.922,2912614,5.076,3526885,5.149,785963,5.279,880852,5.45,773479,5.515,74114,5.572,656784,5.686,50498,5.686,389969,5.816,378353,6.1,597580,6.254,611017,6.254,661951,6.693,189238,6.782,1727860,6.969,38381,7.091,320713,7.172,38345,7.278,198089,7.343,2227695,7.668,783451,7.919,29150,7.993,547236,8.058,516379,8.261,69484,8.431,77553,8.659,947490,8.902,481076,9.227,116160,9.544,60011,9.642,48096,10.064,38038,10.446,13858715,10.559,129414,11.201,30172,11.453,471135,11.607,184726,11.737,124820,12.241,352939,13.955,161439,14.101,319365,14.337,155257,14.946,5320915,15.62,92827,15.661,26972,15.904,440607,16.489,109064,16.595,1053166,17.724,414947,17.781,292123,17.943,5991,17.976,68744,18.211,532283,18.561,72387,18.593,158160,18.991,16260,19.227,114027,19.495,162449,19.795,214,20.007,7807024,20.315,149598,20.405,487723,20.933,145031,21.274,78746,21.526,18536,21.542,26937,21.761,65736,22.452,235469,22.541,42847,22.606,31075,22.996,39273,23.045,117511,23.719,31660,23.784,810681,23.906,7731303,24.523,21482,24.669,86987,25.011,535880,25.262,1342187,25.392,1069903,26.513,125706,27.139,1255716,28.495,449701,29.332,47199,30.022,647841,30.144,150934,30.932,345081,31.143,23090,31.225,179309,31.338,85211,32.102,31532,33.239,82880,35.091,296298
REP03  BAC-01,JTB-E02-200-16.D,2.29,2214181,2.672,578703,2.721,1002139,2.891,1013223,3.111,143342,3.2,932041,3.208,12041255,3.298,5801930,3.419,12376787,3.679,854560,3.793,30201960,3.923,13299049,4.077,3056632,4.126,2656074,4.345,7437704,4.467,189955,4.752,827382,4.922,2740113,5.077,4782657,5.15,793658,5.28,981613,5.45,847896,5.515,74066,5.572,718429,5.686,55372,5.686,340632,5.816,398464,6.1,1087637,6.254,539318,6.254,610798,6.693,160817,6.782,2446866,6.969,39521,7.091,332402,7.172,36161,7.278,250993,7.343,2217688,7.668,657504,7.92,25944,7.993,531256,8.058,502883,8.261,62535,8.431,89233,8.659,703435,8.903,668517,9.227,105573,9.544,56011,9.642,47709,10.064,38421,10.446,13523772,10.56,114257,11.201,28322,11.453,408357,11.608,177038,11.738,118641,12.241,332269,13.955,146343,14.101,305622,14.337,282348,14.946,4687502,15.62,83110,15.661,82137,15.905,342076,16.49,108525,16.595,913694,17.724,321509,17.781,276046,17.944,9028,17.976,63046,18.212,1648876,18.561,60195,18.593,121918,18.991,17792,19.227,89211,19.495,150217,19.796,523,20.007,19374203,20.316,134504,20.405,599505,20.933,118201,21.274,64752,21.526,35405,21.542,19998,21.761,85166,22.452,223816,22.541,40710,22.606,30056,22.996,40410,23.045,111188,23.719,32012,23.784,773351,23.906,10581338,24.523,49670,24.67,124289,25.011,473802,25.263,1171279,25.393,846031,26.514,147162,27.139,2166550,28.496,696531,29.332,43193,30.023,528928,30.136,249618,30.932,287136,31.144,27402,31.225,161174,31.339,106865,32.102,51883,33.239,71465,35.092,255901
REP04  BAC-02,JTB-E02-200-17.D,2.29,1918478,2.672,485425,2.721,837490,2.891,877905,3.111,140555,3.2,626760,3.216,12303205,3.297,5846877,3.427,9406146,3.679,817782,3.793,31582033,3.923,14133321,4.077,2950828,4.126,2731837,4.345,7016380,4.467,184528,4.751,834223,4.922,2731756,5.076,3995126,5.149,781807,5.279,894345,5.45,776576,5.515,69090,5.572,661298,5.686,44431,5.686,349017,5.816,389562,6.1,1600696,6.254,540713,6.254,600980,6.693,168427,6.782,2670797,6.969,35232,7.091,369449,7.172,36182,7.278,266554,7.343,2121419,7.668,695963,7.919,25519,7.993,537224,8.058,511719,8.261,62294,8.431,65463,8.659,723665,8.902,592256,9.227,102223,9.544,58255,9.642,40946,10.064,43891,10.446,13116430,10.559,133441,11.201,30728,11.453,437728,11.607,188139,11.737,115697,12.241,357166,13.955,152446,14.101,347075,14.337,218764,14.946,4851799,15.62,91180,15.661,138698,15.904,338254,16.489,114038,16.595,927263,17.724,319640,17.781,302267,17.943,8967,17.976,63470,18.211,1867183,18.561,63010,18.593,116146,18.991,16610,19.227,92414,19.495,154823,19.795,392,20.007,22813538,20.315,151664,20.405,517984,20.933,129602,21.274,68688,21.526,37918,21.542,17728,21.761,76353,22.452,244539,22.541,41345,22.606,31044,22.996,40880,23.045,102813,23.719,31896,23.784,835386,23.906,8378759,24.523,37712,24.669,136792,25.01,508015,25.262,1241615,25.392,816953,26.513,153477,27.139,1517101,28.495,517018,29.332,38028,30.022,501588,30.144,188590,30.932,282440,31.143,28276,31.225,169559,31.338,109356,32.102,42053,33.239,68519,35.091,273808
BLANK  BAC01,JTB-E02-201-06.D,2.29,4370832,2.672,8202,2.721,829477,2.891,12621,3.111,10760,3.2,32702,3.216,101158,3.298,76141,3.419,20148870,3.679,29493,3.793,140348,3.923,141089,4.077,48290,4.126,49445,4.345,122467,4.467,6159,4.752,20070,4.922,90929,5.077,8054326,5.15,49449,5.28,85027,5.45,77843,5.515,13290,5.572,75717,5.686,7366,5.686,8096,5.816,51008,6.1,112411,6.254,17473,6.254,62384,6.693,14135,6.782,8062,6.969,14059,7.091,14872,7.172,2481,7.278,7157,7.343,41741,7.668,791,7.92,1026,7.993,36600,8.058,35882,8.261,3831,8.431,28138,8.659,24380,8.903,1090814,9.227,5287,9.544,1174,9.642,20844,10.064,7706,10.446,36781,10.56,8534,11.201,4176,11.453,5543,11.608,6652,11.737,12038,12.241,28298,13.955,4644,14.101,29612,14.337,395443,14.946,83403,15.62,5097,15.661,638,15.905,10809,16.49,7204,16.595,17219,17.724,7883,17.781,13677,17.944,4665,17.976,7688,18.212,131604,18.561,4953,18.593,6279,18.991,5611,19.227,15733,19.495,12573,19.796,91,20.007,2640340,20.316,9888,20.405,668962,20.933,4011,21.274,9917,21.526,6596,21.542,4119,21.761,115292,22.452,35311,22.541,5559,22.606,2189,22.996,11196,23.045,55891,23.719,1765,23.784,84824,23.906,17429743,24.523,59777,24.67,19412,25.011,8563,25.262,24663,25.392,6217,26.513,15582,27.139,7682610,28.496,3309547,29.332,14636,30.023,16930,30.136,966206,30.932,18210,31.144,13981,31.225,15478,31.339,58606,32.102,136093,33.239,25011,35.091,16617
BLANK  BAC02,JTB-E02-201-07.D,2.29,4107143,2.672,8300,2.721,786319,2.891,11075,3.111,11535,3.2,32801,3.216,116191,3.297,87555,3.419,14564585,3.679,42627,3.793,156866,3.923,150534,4.077,51990,4.126,51527,4.345,119600,4.467,7430,4.751,24785,4.922,96428,5.076,5716239,5.149,56281,5.279,87892,5.45,79878,5.515,13832,5.572,76755,5.686,7092,5.686,7692,5.816,56140,6.1,142050,6.254,28321,6.254,79760,6.693,15571,6.782,7849,6.969,15251,7.091,16528,7.172,1885,7.278,8900,7.343,48731,7.668,307,7.919,1312,7.993,38491,8.058,38159,8.261,5229,8.431,36454,8.659,24949,8.902,824004,9.227,5713,9.544,996,9.642,24865,10.064,7888,10.446,33460,10.559,8150,11.201,3477,11.453,6522,11.607,8477,11.737,11662,12.241,26116,13.955,5014,14.101,31565,14.337,304158,14.946,86963,15.62,5006,15.661,560,15.904,14070,16.489,8220,16.595,20513,17.724,8776,17.781,15697,17.943,3854,17.976,9128,18.211,129135,18.561,4250,18.593,8682,18.991,7299,19.227,15260,19.495,16392,19.795,74,20.007,3069255,20.315,7790,20.405,566384,20.933,4152,21.274,11339,21.526,6024,21.542,5596,21.761,101855,22.452,44741,22.541,5612,22.606,3122,22.996,15571,23.045,51585,23.719,2333,23.784,120754,23.906,13008014,24.523,44126,24.669,21707,25.011,6970,25.262,26065,25.392,4584,26.513,18414,27.139,4487548,28.495,1867171,29.332,13057,30.022,25745,30.144,576151,30.932,24782,31.143,8197,31.225,20900,31.338,61301,32.102,90074,33.239,23522,35.091,22308
BLANK  BAC03,JTB-E02-201-08.D,2.29,3171175,2.672,5843,2.721,616967,2.891,4619,3.111,3149,3.2,21761,3.216,53936,3.297,51625,3.419,3696647,3.679,24740,3.793,67460,3.923,71285,4.077,29314,4.126,29234,4.345,68318,4.467,3745,4.751,16432,4.922,63059,5.076,1433350,5.149,49039,5.279,59090,5.45,56178,5.515,11652,5.572,56475,5.686,2952,5.686,6137,5.816,41067,6.1,28325,6.254,24329,6.254,74499,6.693,12505,6.782,4838,6.969,9877,7.091,12358,7.172,250,7.278,4291,7.343,41008,7.668,366,7.919,1946,7.993,36236,8.058,35761,8.261,1805,8.431,19147,8.659,14284,8.902,258797,9.227,3516,9.544,346,9.642,13248,10.064,5260,10.446,15983,10.559,6666,11.201,5033,11.453,4152,11.607,4146,11.737,9977,12.241,19235,13.955,3610,14.101,16504,14.337,128870,14.946,45832,15.62,4230,15.661,270,15.905,8339,16.489,5545,16.595,11480,17.724,8029,17.781,7910,17.943,3431,17.976,6909,18.211,74711,18.561,5110,18.593,7680,18.991,4050,19.227,9661,19.495,10073,,,20.007,1650480,20.315,2195,20.405,90587,20.933,2307,21.274,8922,21.526,4099,21.542,3351,21.761,24450,22.452,26232,22.541,3359,22.606,1798,22.996,13499,23.045,46608,23.719,1804,23.784,63898,23.906,5912512,24.523,23702,24.669,13114,25.011,4318,25.262,11925,25.392,2450,26.513,10979,27.139,429770,28.495,189624,29.332,3871,30.022,9486,30.136,72471,30.932,13604,31.143,6289,31.225,10904,31.338,48084,32.102,16733,33.239,16592,35.091,10321
