[contents]
count=2
Name=,Z:\data\JTB-E02\BACandBLUE\JTB-E02-204-14.D
1=,INT TIC: JTB-E02-204-14.D\data.ms
2=,PBM Apex
[INT TIC: JTB-E02-204-14.D\data.ms]
Time=,Thu Apr 04 11:46:43 2019
Header=,"Peak","R.T.","First","Max","Last","PK  TY","Height","Area","Pct Max","Pct Total"
21=, 21,  5.220,  383, 386, 398,"VV 4", 489770, 24416636,  2.48,  0.486
22=, 22,  5.354,  398, 402, 407,"VV 2", 308565, 11060393,  1.12,  0.220
23=, 23,  5.590,  425, 431, 441,"VV 3", 506650, 22097578,  2.25,  0.440
24=, 24,  5.708,  441, 446, 459,"VV 3", 285130, 15662190,  1.59,  0.312
25=, 25,  6.001,  475, 482, 491,"VV 4", 354453, 14207782,  1.44,  0.283
26=, 26,  6.159,  491, 501, 511,"VV  ", 483338, 20681891,  2.10,  0.412
27=, 27,  6.272,  511, 515, 519,"VV 5", 152993,  5546587,  0.56,  0.110
28=, 28,  6.353,  519, 525, 530,"VV 3", 223319,  8857930,  0.90,  0.176
29=, 29,  6.403,  530, 531, 536,"VV 5", 146218,  4217848,  0.43,  0.084
30=, 30,  6.485,  536, 541, 550,"VV 5", 156591,  9830747,  1.00,  0.196
31=, 31,  6.596,  550, 555, 560,"VV  ", 350158, 12165500,  1.24,  0.242
32=, 32,  6.684,  560, 566, 584,"VV  ",2322810, 75125248,  7.64,  1.497
33=, 33,  6.864,  584, 588, 595,"VV 9", 242119, 10956614,  1.11,  0.218
34=, 34,  6.988,  595, 603, 620,"VV 3", 280972, 23059244,  2.34,  0.459
35=, 35,  7.173,  620, 626, 633,"VV 2", 186664,  7124144,  0.72,  0.142
36=, 36,  7.335,  633, 646, 657,"VV  ",2368710, 66054248,  6.72,  1.316
37=, 37,  7.510,  657, 668, 682,"VV  ",1113614, 40728022,  4.14,  0.811
38=, 38,  7.810,  698, 705, 707,"VV 6",  71914,  2369395,  0.24,  0.047
39=, 39,  7.865,  707, 711, 717,"VV  ", 121990,  4077391,  0.41,  0.081
40=, 40,  7.965,  717, 724, 737,"VV  ", 357792, 11979963,  1.22,  0.239
41=, 41,  8.169,  744, 749, 757,"VV 2",  65286,  2591150,  0.26,  0.052
42=, 42,  8.624,  793, 805, 817,"VV  ",1503593, 43279654,  4.40,  0.862
43=, 43,  8.783,  817, 824, 835,"VV  ", 450142, 16636309,  1.69,  0.331
44=, 44,  8.913,  835, 840, 844,"VV 6", 104236,  3626414,  0.37,  0.072
45=, 45,  9.000,  844, 851, 858,"VV 3", 151655,  7012237,  0.71,  0.140
46=, 46,  9.115,  858, 865, 883,"VV  ", 126714,  8155741,  0.83,  0.162
47=, 47,  9.412,  895, 902, 910,"VV 8", 105270,  4654439,  0.47,  0.093
48=, 48,  9.578,  910, 922, 938,"VV 8",  78344,  5219269,  0.53,  0.104
49=, 49,  9.899,  954, 962, 968,"VV 7",  56427,  2090583,  0.21,  0.042
50=, 50,  9.992,  968, 973, 985,"VV 7",  51346,  2133675,  0.22,  0.043
51=, 51, 10.384, 1000,1021,1037,"VV 2",32680014,983556442,100.00, 19.594
52=, 52, 10.549, 1037,1042,1068,"VV 4", 305572, 22626568,  2.30,  0.451
53=, 53, 11.329, 1129,1138,1148,"VV 2", 683716, 21932312,  2.23,  0.437
54=, 54, 11.524, 1148,1162,1166,"VV  ", 129297,  6656395,  0.68,  0.133
55=, 55, 11.570, 1166,1167,1172,"VV 4",  81380,  2054389,  0.21,  0.041
56=, 56, 11.654, 1172,1178,1188,"VV 5", 139037,  4932658,  0.50,  0.098
57=, 57, 12.041, 1220,1225,1228,"VV 2",  46209,  1145074,  0.12,  0.023
58=, 58, 12.114, 1228,1234,1245,"VV 3", 118143,  3783206,  0.38,  0.075
59=, 59, 12.456, 1269,1276,1282,"PV 3",  34900,  1128490,  0.11,  0.022
60=, 60, 12.608, 1287,1295,1305,"PV 2", 212014,  5710202,  0.58,  0.114
61=, 61, 13.831, 1430,1446,1460,"PV 5", 332498, 14707844,  1.50,  0.293
62=, 62, 14.009, 1460,1468,1483,"VV  ", 149102,  6401397,  0.65,  0.128
63=, 63, 14.256, 1489,1498,1518,"VV 5", 146268,  8493220,  0.86,  0.169
64=, 64, 14.855, 1560,1572,1606,"VV  ",4488008,141081836, 14.34,  2.811
65=, 65, 15.167, 1606,1610,1633,"VV 7",  73859,  3290617,  0.33,  0.066
66=, 66, 15.504, 1644,1652,1654,"VV 6",  92743,  2500503,  0.25,  0.050
67=, 67, 15.547, 1654,1657,1665,"VV 3",  80450,  2503555,  0.25,  0.050
68=, 68, 15.812, 1681,1690,1706,"PV  ", 285654,  9144392,  0.93,  0.182
69=, 69, 16.022, 1706,1715,1726,"VV 4",  50556,  2375841,  0.24,  0.047
70=, 70, 16.400, 1756,1762,1767,"BV 3",  49323,  1349885,  0.14,  0.027
71=, 71, 16.503, 1767,1775,1786,"VV  ", 735057, 21496552,  2.19,  0.428
72=, 72, 16.620, 1786,1789,1804,"VV  ",  45607,  2005218,  0.20,  0.040
73=, 73, 17.626, 1903,1913,1918,"PV 3", 521071, 17231119,  1.75,  0.343
74=, 74, 17.684, 1918,1920,1933,"VV  ", 258234,  8107607,  0.82,  0.162
75=, 75, 18.116, 1959,1973,2007,"VV 2", 156028, 11052544,  1.12,  0.220
76=, 76, 18.500, 2007,2021,2033,"PV 3", 158911,  5870827,  0.60,  0.117
77=, 77, 18.784, 2040,2055,2057,"VV 2", 208974, 13012382,  1.32,  0.259
78=, 78, 18.863, 2057,2065,2068,"VV 3", 211211, 10650772,  1.08,  0.212
79=, 79, 18.912, 2068,2071,2074,"VV 5", 198625,  5342960,  0.54,  0.106
80=, 80, 18.973, 2074,2079,2087,"VV 10", 208501, 12724933,  1.29,  0.253
81=, 81, 19.123, 2087,2097,2114,"VV 8", 235275, 24423118,  2.48,  0.487
82=, 82, 19.302, 2114,2119,2125,"VV 4", 167148,  8045430,  0.82,  0.160
83=, 83, 19.391, 2125,2130,2141,"VV 3", 190376, 11869176,  1.21,  0.236
84=, 84, 19.543, 2141,2149,2158,"VV 5", 196028, 11357017,  1.15,  0.226
85=, 85, 19.694, 2158,2168,2178,"VV 2", 517945, 24884189,  2.53,  0.496
86=, 86, 19.806, 2178,2181,2187,"VV 7", 138761,  5437313,  0.55,  0.108
87=, 87, 19.934, 2187,2197,2223,"VV  ",2431447,198124427, 20.14,  3.947
88=, 88, 20.189, 2223,2228,2235,"VV 7", 303983, 16231676,  1.65,  0.323
89=, 89, 20.303, 2235,2242,2257,"VV 4", 615038, 29898547,  3.04,  0.596
90=, 90, 20.464, 2257,2262,2275,"VV 2", 116105,  7131534,  0.73,  0.142
91=, 91, 20.836, 2299,2308,2331,"VV 2", 256890, 12325806,  1.25,  0.246
92=, 92, 21.179, 2341,2350,2361,"VV 8",  90742,  4610204,  0.47,  0.092
93=, 93, 21.456, 2376,2384,2396,"VV 8",  46021,  2745625,  0.28,  0.055
94=, 94, 21.672, 2396,2411,2425,"VV 8",  60940,  4103814,  0.42,  0.082
95=, 95, 21.870, 2428,2435,2445,"VV 6",  55334,  2068850,  0.21,  0.041
96=, 96, 22.354, 2488,2495,2501,"VV  ", 195043,  7122983,  0.72,  0.142
97=, 97, 22.431, 2501,2504,2511,"VV 7", 148038,  5806893,  0.59,  0.116
98=, 98, 22.521, 2511,2516,2533,"VV 10",  87875,  6695818,  0.68,  0.133
99=, 99, 22.709, 2533,2539,2549,"VV 8",  72790,  4850474,  0.49,  0.097
100=,100, 22.953, 2558,2569,2580,"VV 2", 116352,  6492385,  0.66,  0.129
101=,101, 23.114, 2580,2589,2590,"VV 3",  84790,  2782168,  0.28,  0.055
102=,102, 23.181, 2590,2597,2602,"VV 3",  93145,  5060216,  0.51,  0.101
103=,103, 23.283, 2602,2609,2616,"VV 5", 136585,  7425750,  0.75,  0.148
104=,104, 23.439, 2616,2629,2644,"VV 2", 253606, 25282636,  2.57,  0.504
105=,105, 23.684, 2644,2659,2667,"VV  ", 795980, 36168106,  3.68,  0.721
106=,106, 23.815, 2667,2675,2698,"VV  ",3531314,141832347, 14.42,  2.825
107=,107, 24.054, 2698,2704,2714,"VV 2", 380188, 16715397,  1.70,  0.333
108=,108, 24.430, 2744,2751,2758,"VV 7",  70308,  3121821,  0.32,  0.062
109=,109, 24.572, 2758,2768,2781,"VV 8",  66517,  4564568,  0.46,  0.091
110=,110, 24.909, 2788,2810,2830,"VV 4", 622601, 47311507,  4.81,  0.943
111=,111, 25.164, 2830,2841,2851,"VV  ",2631486, 93621963,  9.52,  1.865
112=,112, 25.279, 2851,2855,2880,"VV 4", 259209, 13347751,  1.36,  0.266
113=,113, 25.763, 2896,2915,2919,"VV 5", 290329, 15499144,  1.58,  0.309
114=,114, 25.818, 2919,2921,2939,"VV 6", 291179, 25675541,  2.61,  0.511
115=,115, 25.974, 2939,2941,2945,"VV 3", 249473,  7022187,  0.71,  0.140
116=,116, 26.023, 2945,2947,2958,"VV 5", 226593, 13350185,  1.36,  0.266
117=,117, 26.130, 2958,2960,2962,"VV 2", 196570,  3310472,  0.34,  0.066
118=,118, 26.167, 2962,2964,2979,"VV 10", 196485, 14278652,  1.45,  0.284
119=,119, 26.409, 2989,2994,3013,"VV 3", 187999, 15724495,  1.60,  0.313
120=,120, 27.045, 3058,3073,3088,"VV 2", 746661, 36426203,  3.70,  0.726
121=,121, 27.197, 3088,3091,3121,"VV 9", 106549,  9282053,  0.94,  0.185
122=,122, 28.242, 3209,3220,3226,"PV 9",  35827,  1159518,  0.12,  0.023
123=,123, 28.406, 3229,3240,3262,"PV 2",  91281,  5887425,  0.60,  0.117
124=,124, 29.237, 3335,3342,3355,"VV 8",  49512,  1877624,  0.19,  0.037
125=,125, 29.919, 3416,3426,3436,"PV  ",1106681, 31200088,  3.17,  0.622
126=,126, 30.043, 3436,3441,3444,"VV 7",  41246,  1391681,  0.14,  0.028
127=,127, 30.075, 3444,3445,3456,"VV 7",  39201,  1450932,  0.15,  0.029
128=,128, 30.828, 3520,3538,3548,"BV 2", 110139,  3674097,  0.37,  0.073
129=,129, 31.127, 3560,3575,3583,"VV  ", 164872,  5682077,  0.58,  0.113
130=,130, 31.243, 3583,3589,3600,"VV 4",  47360,  1742646,  0.18,  0.035
131=,131, 31.417, 3600,3611,3615,"PV 9",  29637,  1152278,  0.12,  0.023
132=,132, 31.497, 3615,3620,3622,"VV 6",  33225,  1000874,  0.10,  0.020
133=,133, 32.004, 3664,3683,3707,"VV 6",  52984,  6800949,  0.69,  0.135
134=,134, 33.020, 3800,3808,3814,"PV 6",  25012,   893472,  0.09,  0.018
135=,135, 33.139, 3814,3823,3831,"VV 2",  65409,  2380687,  0.24,  0.047
136=,136, 34.590, 3994,4001,4005,"PV 10",  23007,   765649,  0.08,  0.015
137=,137, 34.996, 4043,4051,4060,"VV  ", 358499,  9977045,  1.01,  0.199
138=,138, 36.988, 4288,4297,4301,"PV 10",  19438,   666868,  0.07,  0.013
[PBM Apex]
Time=,Thu Apr 04 11:46:50 2019
Header=,"PK","RT","Area Pct","Library/ID","Ref","CAS","Qual"
1=,  1,  2.2835, 0.6307,"Carbon dioxide",    81,"000124-38-9", 4
2=,  2,  2.4548, 0.0341,"dl-3-Aminoisobutyric acid, N-methyl-, methyl ester", 14233,"1000332-87-9",45
3=,  3,  2.5694, 0.1087,"Methanethiol",   114,"000074-93-1",80
4=,  4,  2.6185, 0.4707,"Acetaldehyde",    72,"000075-07-0",56
5=,  5,  2.7945, 0.6972,"Dimethyl sulfide",   337,"000075-18-3",91
6=,  6,  3.1168, 3.2993,"Acetone",   216,"000067-64-1",80
7=,  7,  3.2030, 1.1641,"Acetic acid, methyl ester",   829,"000079-20-9",45
8=,  8,  3.3196, 3.9538,"Cyclotrisiloxane, hexamethyl-", 85992,"000541-05-9",90
9=,  9,  3.4759, 0.3305,"Cyclotrisiloxane, hexamethyl-", 85992,"000541-05-9",78
10=, 10,  3.6898, 6.9093,"Ethyl Acetate",  2042,"000141-78-6",78
11=, 11,  3.8263, 2.8350,"2-Butanone",   659,"000078-93-3",59
12=, 12,  3.9761, 2.2163,"Butanal, 2-methyl-",  1761,"000096-17-3",72
13=, 13,  4.0242, 6.9632,"Butanal, 3-methyl-",  1767,"000590-86-3",91
14=, 14,  4.2459,10.9647,"Ethanol",    94,"000064-17-5",86
15=, 15,  4.6526, 0.6767,"Oxirane, 3-hydroxypropyl-",  4366,"021915-56-0",59
16=, 16,  4.8184, 1.5572,"2-Pentanone",  1733,"000107-87-9", 9
17=, 17,  4.9783, 1.5615,"Cyclotetrasiloxane, octamethyl-",155951,"000556-67-2",91
18=, 18,  5.0503, 0.8062,"Carbonic acid, dimethyl ester",  2294,"000616-38-6",46
19=, 19,  5.1775, 0.3264,"Cyclotetrasiloxane, octamethyl-",155950,"000556-67-2",46
20=, 20,  5.2197, 0.4941,"2-Thiopheneacetic acid, decyl ester",141794,"1000278-91-5",38
21=, 21,  5.3545, 0.2203,"Cyclotetrasiloxane, octamethyl-",155949,"000556-67-2",25
22=, 22,  5.5895, 0.4392,"Methyl isovalerate",  8240,"000556-24-1",46
23=, 23,  5.7077, 0.3002,"Butane, 2-ethoxy-",  4503,"002679-87-0",43
24=, 24,  6.0011, 0.2715,"3-Buten-2-ol, 2-methyl-",  1805,"000115-18-4",47
25=, 25,  6.1589, 0.3972,"Ethanol, 2-methoxy-, carbonate (2:1)", 46477,"000626-84-6",17
26=, 26,  6.3532, 0.1652,"N-Isobutyl-sec-butylamine", 13345,"039190-88-0",38
27=, 27,  6.5964, 0.2342,"1,2-Hydrazinedicarboxaldehyde",  1969,"000628-36-4",38
28=, 28,  6.6842, 1.5275,"Disulfide, dimethyl",  2561,"000624-92-0",96
29=, 29,  6.8643, 0.2075,"2-Dimethylaminomethyl-4-chloro-1-naphthol", 97355,"167163-22-6",49
30=, 30,  6.9883, 0.4256,"2-Dimethylaminomethyl-4-chloro-1-naphthol", 97355,"167163-22-6",27
31=, 31,  7.1727, 0.1193,"2-Butenal, 2-methyl-",  1436,"001115-11-3",64
32=, 32,  7.3350, 1.3299,"1-Propanol, 2-methyl-",   865,"000078-83-1",86
33=, 33,  7.5103, 0.7893,"Benzenesulfinothioic acid, 4-methoxy-, S-phenyl ester",124283,"026974-29-8",74
34=, 34,  7.8648, 0.0567,"1-Butanol, 3-methyl-, acetate", 13794,"000123-92-2",59
35=, 35,  7.9647, 0.1965,"Butanenitrile, 3-methyl-",  1311,"000625-28-5",40
36=, 36,  8.6238, 0.8916,"1-Butanol",   840,"000071-36-3",90
37=, 37,  8.7833, 0.3367,"Cyclopentasiloxane, decamethyl-",220035,"000541-02-6",94
38=, 38,  8.9135, 0.0703,"Cyclopentasiloxane, decamethyl-",220037,"000541-02-6",80
39=, 39,  8.9998, 0.1384,"1,1,3,3,5,5,7,7,9,9-Decamethyl-9-(2-methylpropoxy)pentasiloxan-1-ol",254933,"1000364-61-3",43
40=, 40,  9.1150, 0.1559,"2-Butenoic acid, 3-methyl-, methyl ester",  7448,"000924-50-5",55
41=, 41,  9.4119, 0.0902,"7-Oxabicyclo[2.2.1]heptane, 1-methyl-4-(1-methylethyl)-", 27825,"000470-67-7",64
42=, 42,  9.8985, 0.0388,"Limonene", 16032,"000138-86-3",93
43=, 43, 10.3841,20.6165,"1-Butanol, 3-methyl-",  2148,"000123-51-3",86
44=, 44, 10.5486, 0.3108,"2-Hexenal, (E)-",  3218,"006728-26-3",60
45=, 45, 11.3295, 0.4584,"(2R,5S)-2-Methyl-5-(prop-1-en-2-yl)-2-vinyltetrahydrofuran", 26137,"054750-69-5",95
46=, 46, 11.5242, 0.1376,"Thiazole",  1551,"000288-47-1",87
47=, 47, 11.5702, 0.0425,"3-Buten-1-ol, 3-methyl-",  1808,"000763-32-6",27
48=, 48, 11.6535, 0.1022,"1-Pentanol",  2114,"000071-41-0",72
49=, 49, 12.1143, 0.0794,"Benzene, 1-methyl-3-(1-methylethyl)-", 15245,"000535-77-3",93
50=, 50, 12.6084, 0.1204,"Acetoin",  2029,"000513-86-0",72
51=, 51, 13.8310, 0.3095,"1,5-Cyclohexadiene-1-methanol, 4-(1-methylethyl)-", 26077,"019876-45-0",35
52=, 52, 14.0094, 0.1347,"Pyrazine, 2,5-dimethyl-",  5415,"000123-32-0",72
53=, 53, 14.2557, 0.1787,"Phosphonoacetic Acid, 3TMS derivative",209743,"053044-27-2",38
54=, 54, 14.8554, 2.9695,"1-Hexanol",  4487,"000111-27-3",78
55=, 55, 15.1673, 0.0689,"(E)-6-Methylhept-4-en-1-ol", 12872,"855901-81-4",47
56=, 56, 15.5035, 0.0525,"Z,Z-10,12-Hexadecadienal", 98684,"1000130-86-6",45
57=, 57, 15.5472, 0.0526,"Dimethyl trisulfide", 11160,"003658-80-8",83
58=, 58, 15.8123, 0.1924,"3-Hexen-1-ol, (E)-",  3891,"000928-97-2",93
59=, 59, 16.0218, 0.0500,"morpholine, 4-[(4-methoxyphenyl)methyl]-", 71472,"1000400-54-8",47
60=, 60, 16.5031, 0.4096,"2-Hexen-1-ol, (E)-",  3882,"000928-95-0",90
61=, 61, 17.6260, 0.3375,"Ethyl 2-(5-methyl-5-vinyltetrahydrofuran-2-yl)propan-2-yl carbonate",103910,"1000373-80-3",91
62=, 62, 17.6838, 0.1429,"Pyrazine, 3-ethyl-2,5-dimethyl-", 16625,"013360-65-1",87
63=, 63, 18.1156, 0.2271,"Furfural",  2769,"000098-01-1",80
64=, 64, 18.5004, 0.1210,"Ethyl 2-(5-methyl-5-vinyltetrahydrofuran-2-yl)propan-2-yl carbonate",103910,"1000373-80-3",91
65=, 65, 18.7836, 0.2684,"Acetic acid",   264,"000064-19-7",86
66=, 66, 18.8632, 0.2197,"Acetic acid",   264,"000064-19-7",86
67=, 67, 18.9121, 0.1098,"Acetic acid",   264,"000064-19-7",86
68=, 68, 18.9730, 0.2604,"Acetic acid",   264,"000064-19-7",72
69=, 69, 19.1229, 0.4951,"Acetic acid",   261,"000064-19-7",64
70=, 70, 19.3907, 0.2343,"Acetic acid",   263,"000064-19-7",43
71=, 71, 19.5427, 0.2213,"Hydrazine, 1,2-dimethyl-",   277,"000540-73-8",46
72=, 72, 19.6940, 0.4997,"2-Mercapto-4-phenylthiazole", 58962,"002103-88-0",46
73=, 73, 19.9337, 4.1165,"Benzaldehyde",  5151,"000100-52-7",94
74=, 74, 20.1895, 0.3210,"Benzaldehyde",  5152,"000100-52-7",46
75=, 75, 20.3030, 0.5916,"2-[(Trimethylsilyl)oxy]-2-{4-[(trimethylsilyl)oxy]phenyl}ethanamine",156185,"1000408-18-1",64
76=, 76, 20.8360, 0.1923,"Linalool", 27451,"000078-70-6",74
77=, 77, 21.1789, 0.0445,"Octane, 1-methoxy-", 21678,"000929-56-6",47
78=, 78, 22.3544, 0.1434,"Benzonitrile",  4704,"000100-47-0",81
79=, 79, 22.4313, 0.1171,"Terpinen-4-ol", 27506,"000562-74-3",83
80=, 80, 22.9525, 0.1247,"Butanoic acid, 4-hydroxy-",  4772,"000591-81-1",45
81=, 81, 23.1811, 0.1533,"Acetic acid, diethyl-",  8255,"000088-09-5",50
82=, 82, 23.2833, 0.1484,"Hydrazine, 1,1-diethyl-",  1994,"000616-40-0",16
83=, 83, 23.4394, 0.5157,"Benzeneacetaldehyde",  9553,"000122-78-1",70
84=, 84, 23.6838, 0.7473,"Acetophenone",  9541,"000098-86-2",90
85=, 85, 23.8148, 2.9657,"Silanediol, dimethyl-",  2426,"001066-42-8",49
86=, 86, 24.0542, 0.3417,"3-Furanmethanol",  3123,"004412-91-3",60
87=, 87, 24.9092, 0.9667,"3-(.alpha.-Hydroxyethyl)-aniline", 17180,"002454-37-7",43
88=, 88, 25.1640, 1.9549,"Terpineol", 27454,"1000411-59-6",87
89=, 89, 25.2791, 0.2598,"Butanoic acid",  2043,"000107-92-6",38
90=, 90, 25.7633, 0.2080,"Pentanoic acid, 3-methyl-",  8285,"000105-43-1",50
91=, 91, 25.8176, 0.2838,"Butanoic acid, 3-methyl-",  4349,"000503-74-2",50
92=, 92, 25.9741, 0.0487,"Butanoic acid, 3-methyl-",  4360,"000503-74-2",43
93=, 93, 27.0454, 0.7382,"Oxime-, methoxy-phenyl-_", 25568,"1000222-86-6",90
94=, 94, 28.4059, 0.1239,"Tris(tert-butyldimethylsilyloxy)arsane",260810,"1000366-57-5",83
95=, 95, 29.9187, 0.6318,"Benzyl alcohol",  5466,"000100-51-6",96
96=, 96, 30.8279, 0.0768,"Phenylethyl Alcohol", 10107,"000060-12-8",90
97=, 97, 31.1271, 0.1071,"Benzyl nitrile",  8741,"000140-29-4",91
98=, 98, 33.1393, 0.0488,"Phenol",  2619,"000108-95-2",74
99=, 99, 34.9962, 0.2032,"p-Cresol",  5464,"000106-44-5",95
