"Path","File","Date Acquired","Sample","Misc"
"X:\data\JTB-E02\BACandBLUE\","JTB-E02-199-11.D","27 Feb 2019  11:46    ","PRO01  BAC-01"," "
"PBM Apex"
"Tue Mar 26 10:19:58 2019"
"PK","RT","Area Pct","Library/ID","Ref","CAS","Qual"
117, 24.4305, 0.0908,"Pyrazolo[3,4-b]pyridin-3(2H)-one, 4-trifluoromethyl-2,6-diphenyl-",209415,"309740-17-8",47
118, 24.5753, 0.2141,"Benzaldehyde, 2-hydroxy-", 10079,"000090-02-8",76
119, 24.9128, 0.1901,"3-(3-Oxo-2-prop-2-ynyl-cyclopentyl)-propionic acid, methyl ester", 72345,"344885-14-9",80
120, 25.1686, 1.0314,"Terpineol", 27454,"1000411-59-6",91
121, 25.2913, 0.0844,"Borneol, trifluoroacetate (ester)",111096,"028587-55-5",58
122, 25.4065, 0.0058,"2-Hydroxyethyl butyl sulfide", 15468,"005331-37-3",43
123, 25.4579, 0.0125,"1,2-Hydrazinedicarboxaldehyde",  1969,"000628-36-4",47
124, 25.4953, 0.0165,"Hexanoic acid",  8220,"000142-62-1",47
125, 26.4192, 0.5931,"Naphthalene, 1,2-dihydro-1,1,6-trimethyl-", 41676,"030364-38-6",97
126, 26.6226, 0.0699,"Butanoic acid, 3-methyl-",  4360,"000503-74-2",47
127, 26.7327, 0.0215,"Pentanoic acid, 3-methyl-",  8284,"000105-43-1",37
128, 26.8398, 0.0427,".alpha.-Aminooxy-propionic acid, ethyl ester", 14959,"005766-86-9",32
129, 27.0415, 1.5226,"Oxime-, methoxy-phenyl-_", 25568,"1000222-86-6",91
130, 27.2004, 0.1445,"Oxime-, methoxy-phenyl-_", 25568,"1000222-86-6",49
131, 27.6220, 0.0369,"2-Hexen-4-yne, 2-methyl-",  2642,"058275-93-7",38
132, 28.0714, 0.0303,"1H-Pyrrole-2-carboxaldehyde, 5-methyl-",  5690,"001192-79-6",50
133, 28.2386, 0.0161,"N-Isopropyl-3-phenylpropanamide", 56865,"056146-87-3",15
134, 28.3940, 0.2598,"Arsenous acid, tris(trimethylsilyl) ester",199618,"055429-29-3",78
135, 28.6775, 0.0199,"1,1,1,3,5,5,5-Heptamethyltrisiloxane", 86044,"001873-88-7",43
136, 28.8032, 0.0227,"Heptasiloxane, 1,1,3,3,5,5,7,7,9,9,11,11,13,13-tetradecamethyl-",266854,"019095-23-9",52
137, 29.2491, 0.0290,"N-Methyl-1-adamantaneacetamide", 71587,"031897-93-5",66
138, 29.9225, 0.0251,"Benzyl alcohol",  5467,"000100-51-6",90
139, 30.0403, 0.0787,"Cyclotetrasiloxane, octamethyl-",155949,"000556-67-2",56
140, 30.1611, 0.0018,"Cyclotetrasiloxane, octamethyl-",155949,"000556-67-2",53
141, 30.8317, 0.0179,"Phenylethyl Alcohol", 10109,"000060-12-8",38
142, 31.0540, 0.0119,"Benzenecarbothioic acid, S-methyl ester", 26731,"005925-68-8",53
143, 31.1305, 0.0580,"Benzyl nitrile",  8740,"000140-29-4",93
144, 31.2392, 0.0612,"Phenol, 2,6-bis(1,1-dimethylethyl)-4-(1-methylpropyl)-",123155,"017540-75-9",93
145, 32.0046, 0.1093,"N,N-Dimethyl-N'-(10-propyl-10H-acridin-9-ylidene)-benzene-1,4-diamine",209700,"1000286-20-4",25
146, 32.6926, 0.0214,"Pentasiloxane, dodecamethyl-",229154,"000141-63-9",38
147, 33.1287, 0.0287,"Pentanenitrile, 5-phenoxy-", 43814,"016728-56-6",59
148, 34.5865, 0.0369,"2-(Ethyl)oxybenzylidene acetophenone",113549,"1000395-75-5",25
149, 34.9979, 0.0778,"p-Cresol",  5463,"000106-44-5",91
150, 36.3459, 0.0145,"Pyrazole, 3-tert-butyl-5-(4-chlorophenyl)-1-(4-nitrophenyl)-",209428,"1000263-99-2",22
151, 37.3916, 0.0084,"Tetrasiloxane, decamethyl-",168283,"000141-62-8",35
