[contents]
count=2
Name=,D:\Users\jbrown\Documents\GitHub\BACandBlue\data\BACandBLUE_GCdata_FFaeni_10BB_BLANK_PRO_REP\JTB-E02-200-16.D
1=,INT TIC: JTB-E02-200-16.D\data.ms
2=,PBM Apex
[INT TIC: JTB-E02-200-16.D\data.ms]
Time=,Wed Aug 14 14:32:38 2019
Header=,"Peak","R.T.","First","Max","Last","PK  TY","Height","Area","Pct Max","Pct Total"
106=,106, 22.737, 2532,2542,2548,"VV 6", 123160,  6831617,  1.02,  0.125
107=,107, 22.832, 2548,2554,2560,"VV 6", 107834,  4806286,  0.72,  0.088
108=,108, 22.947, 2560,2568,2592,"VV 5", 132873,  8747475,  1.31,  0.160
109=,109, 23.292, 2600,2610,2615,"VV 7",  95082,  3779512,  0.57,  0.069
110=,110, 23.386, 2615,2622,2633,"VV 9", 151923, 10198548,  1.53,  0.187
111=,111, 23.485, 2633,2634,2637,"VV 3", 104726,  1977676,  0.30,  0.036
112=,112, 23.518, 2637,2638,2640,"VV 2",  98992,  1563185,  0.23,  0.029
113=,113, 23.687, 2640,2659,2667,"VV  ", 585455, 29894637,  4.48,  0.547
114=,114, 23.815, 2667,2675,2699,"VV  ",3719513,149603592, 22.40,  2.740
115=,115, 24.057, 2699,2705,2713,"VV 3", 288147, 12944507,  1.94,  0.237
116=,116, 24.169, 2713,2718,2744,"VV 7", 151539, 15158483,  2.27,  0.278
117=,117, 24.429, 2744,2750,2757,"VV 4", 128667,  5023895,  0.75,  0.092
118=,118, 24.563, 2757,2767,2786,"VV 8", 132270,  9508186,  1.42,  0.174
119=,119, 24.913, 2800,2810,2816,"VV 2", 417810, 15699233,  2.35,  0.288
120=,120, 25.017, 2816,2823,2824,"VV 6", 157557,  5614516,  0.84,  0.103
121=,121, 25.054, 2824,2827,2829,"VV 3", 174393,  3867615,  0.58,  0.071
122=,122, 25.168, 2829,2841,2850,"VV  ",2958044,105091418, 15.73,  1.925
123=,123, 25.296, 2850,2857,2878,"VV 3", 933107, 44436361,  6.65,  0.814
124=,124, 25.990, 2932,2943,2944,"VV 6", 202053,  6152554,  0.92,  0.113
125=,125, 26.022, 2944,2946,2951,"VV 6", 202925,  6424888,  0.96,  0.118
126=,126, 26.090, 2951,2955,2962,"VV 10", 205798, 11467682,  1.72,  0.210
127=,127, 26.172, 2962,2965,2977,"VV 6", 202178, 13094624,  1.96,  0.240
128=,128, 26.298, 2977,2980,2983,"VV 5", 172849,  5442208,  0.81,  0.100
129=,129, 26.333, 2983,2985,2988,"VV 3", 172299,  3827133,  0.57,  0.070
130=,130, 26.416, 2988,2995,3005,"VV  ", 262826, 16418261,  2.46,  0.301
131=,131, 27.042, 3061,3072,3087,"VV  ",1554879, 67183104, 10.06,  1.230
132=,132, 27.205, 3087,3092,3110,"VV 7", 182395, 12236537,  1.83,  0.224
133=,133, 27.813, 3159,3167,3184,"VV 8",  87575,  3880021,  0.58,  0.071
134=,134, 28.243, 3210,3220,3227,"VV 7",  43821,  1683101,  0.25,  0.031
135=,135, 28.403, 3227,3240,3265,"VV  ", 195196, 14725448,  2.20,  0.270
136=,136, 28.809, 3284,3290,3297,"VV  ",  42501,  1595925,  0.24,  0.029
137=,137, 29.238, 3333,3342,3354,"VV 10",  48479,  2367662,  0.35,  0.043
138=,138, 29.922, 3414,3427,3434,"BV 2", 794037, 23010581,  3.45,  0.421
139=,139, 30.049, 3434,3442,3459,"VV 5",  95041,  7870560,  1.18,  0.144
140=,140, 30.832, 3525,3539,3548,"PV  ", 236125,  7960011,  1.19,  0.146
141=,141, 31.130, 3564,3575,3582,"VV  ", 148332,  5291953,  0.79,  0.097
142=,142, 31.240, 3582,3589,3602,"VV 4",  95309,  3880309,  0.58,  0.071
143=,143, 31.507, 3614,3622,3627,"VV 4",  35742,  1411577,  0.21,  0.026
144=,144, 32.000, 3671,3682,3684,"VV 4",  75626,  3910626,  0.59,  0.072
145=,145, 32.035, 3684,3687,3696,"VV 10",  75512,  3248113,  0.49,  0.059
146=,146, 33.026, 3798,3809,3815,"PV 7", 107701,  3233657,  0.48,  0.059
147=,147, 33.134, 3815,3822,3832,"VV 2",  49180,  1889592,  0.28,  0.035
148=,148, 34.580, 3992,4000,4015,"PV 2",  40703,  2029914,  0.30,  0.037
149=,149, 34.998, 4043,4052,4060,"PV  ", 254360,  7168718,  1.07,  0.131
150=,150, 36.995, 4289,4297,4303,"PV 6",  62955,  2021721,  0.30,  0.037
[PBM Apex]
Time=,Wed Aug 14 14:32:40 2019
Header=,"PK","RT","Area Pct","Library/ID","Ref","CAS","Qual"
1=,  1,  2.2848, 0.4833,"Carbon dioxide",    81,"000124-38-9", 4
2=,  2,  2.4273, 0.1071,"Propanamide, N-methyl-2-amino-",  4281,"070875-70-6",47
3=,  3,  2.4987, 0.0347,"1-Propanamine, N,2-dimethyl-",  1957,"000625-43-4",64
4=,  4,  2.5697, 0.0755,"Methanethiol",   114,"000074-93-1",58
5=,  5,  2.6213, 0.1773,"1-Pentanol, 4-amino-",  4674,"000927-55-9",50
6=,  6,  2.7966, 0.7297,"Dimethyl sulfide",   339,"000075-18-3",91
7=,  7,  3.0171, 0.1129,"Octane",  7760,"000111-65-9",52
8=,  8,  3.1193, 2.7874,"Acetone",   216,"000067-64-1",80
9=,  9,  3.2044, 1.1691,"O-Methylisourea",   782,"002440-60-0",40
10=, 10,  3.3220, 4.6003,"Cyclotrisiloxane, hexamethyl-", 85994,"000541-05-9",83
11=, 11,  3.5007, 0.2427,"Arsenous acid, tris(trimethylsilyl) ester",199618,"055429-29-3",45
12=, 12,  3.5356, 0.4480,"Cyclotrisiloxane, hexamethyl-", 85994,"000541-05-9",58
13=, 13,  3.6912, 8.2748,"Ethyl Acetate",  2042,"000141-78-6",83
14=, 14,  3.8273, 3.1273,"2-Butanone",   657,"000078-93-3",53
15=, 15,  3.9770, 1.7732,"Butanal, 2-methyl-",  1768,"000096-17-3",80
16=, 16,  4.0251, 2.5825,"Butanal, 3-methyl-",  1762,"000590-86-3",90
17=, 17,  4.1645, 0.8871,"Methylene chloride",  1541,"000075-09-2",87
18=, 18,  4.2481,10.0168,"Ethanol",    94,"000064-17-5",86
19=, 19,  4.6538, 0.8281,"Sulfurous acid, 2-pentyl pentyl ester", 84795,"1000309-15-4",59
20=, 20,  4.8195, 0.9151,"D-Norleucine", 14175,"000327-56-0",35
21=, 21,  4.9803, 1.6533,"Cyclotetrasiloxane, octamethyl-",155950,"000556-67-2",91
22=, 22,  5.0493, 0.8069,"Cyclotetrasiloxane, octamethyl-",155949,"000556-67-2",43
23=, 23,  5.1830, 0.3130,"Cyclotetrasiloxane, octamethyl-",155951,"000556-67-2",43
24=, 24,  5.2119, 0.6093,"2-Thiopheneacetic acid, 6-ethyl-3-octyl ester",141796,"1000278-92-3",41
25=, 25,  5.3547, 0.2736,"Cyclotetrasiloxane, octamethyl-",155949,"000556-67-2",38
26=, 26,  5.4083, 0.1667,"Cyclotetrasiloxane, octamethyl-",155949,"000556-67-2",38
27=, 27,  5.4735, 0.2130,"Cyclotetrasiloxane, octamethyl-",155949,"000556-67-2",43
28=, 28,  5.5343, 0.1194,"Cyclotetrasiloxane, octamethyl-",155952,"000556-67-2",47
29=, 29,  5.5884, 0.4656,"Methyl isovalerate",  8239,"000556-24-1",70
30=, 30,  5.7095, 0.3345,"Acetic acid, 2-(5-mercapto-4-phenyl-4H-1,2,4-triazol-3yl)methoxy-",125176,"1000260-43-1",43
31=, 31,  5.9992, 0.7253,"Toluene",  2482,"000108-88-3",60
32=, 32,  6.1603, 0.4239,"2-Pentanol",  2117,"006032-29-7",27
33=, 33,  6.2752, 0.1507,"Cyclotetrasiloxane, octamethyl-",155949,"000556-67-2",25
34=, 34,  6.3526, 0.3269,"5H-1,4-Dioxepin, 2,3-dihydro-",  3770,"004040-81-7",23
35=, 35,  6.4676, 0.1232,"1,3,3-Trimethyl-1-(4'-methoxyphenyl)-6-methoxyindane",155814,"108122-20-9",47
36=, 36,  6.5961, 0.3640,"Butanoic acid, 3-methyl-, ethyl ester", 13841,"000108-64-5",49
37=, 37,  6.6854, 1.5452,"Disulfide, dimethyl",  2561,"000624-92-0",96
38=, 38,  6.9931, 0.1306,"Cyclopropanecarboxylic acid, 1-amino-",  4108,"022059-21-8",47
39=, 39,  7.0759, 0.0817,"1-Cyclopentene-1-methanol, 2-methyl-5-(1-methylethyl)-", 27796,"080113-82-2",22
40=, 40,  7.1809, 0.1767,"2-Butenal, 2-methyl-, (E)-",  1458,"000497-03-0",72
41=, 41,  7.2616, 1.3018,"1-Propanol, 2-methyl-",   864,"000078-83-1",86
42=, 42,  7.5649, 0.8288,"2H-Pyran, 2-ethenyltetrahydro-2,6,6-trimethyl-", 27740,"007392-19-0",53
43=, 43,  7.8224, 0.0683,"Piperazine, 1,4-dimethyl-",  7498,"000106-58-1",46
44=, 44,  7.8937, 0.0579,"1-Butanol, 3-methyl-, acetate", 13794,"000123-92-2",47
45=, 45,  7.9621, 0.2188,"Pentanenitrile",  1306,"000110-59-8",25
46=, 46,  8.1652, 0.0994,"2-Pentene, 4,4-dimethyl-",  3402,"026232-98-4",53
47=, 47,  8.3296, 0.0458,"o-Xylene",  5169,"000095-47-6",87
48=, 48,  8.5731, 0.3652,"1-Butanol",   846,"000071-36-3",80
49=, 49,  8.8072, 0.4517,"Cyclopentasiloxane, decamethyl-",220035,"000541-02-6",91
50=, 50,  8.9679, 0.1687,"1,1,3,3,5,5,7,7,9,9-Decamethyl-9-(2-methylpropoxy)pentasiloxan-1-ol",254933,"1000364-61-3",37
51=, 51,  9.1291, 0.1433,"2-Butenoic acid, 3-methyl-, methyl ester",  7448,"000924-50-5",49
52=, 52,  9.4495, 0.1048,"7-Oxabicyclo[2.2.1]heptane, 1-methyl-4-(1-methylethyl)-", 27825,"000470-67-7",64
53=, 53,  9.5379, 0.0881,"2-Heptanone",  7569,"000110-43-0",49
54=, 54,  9.9700, 0.0809,"2-Butenal, 3-methyl-",  1432,"000107-86-8",41
55=, 55, 10.3578,12.2316,"1-Butanol, 3-methyl-",  2148,"000123-51-3",86
56=, 56, 10.6864, 0.0504,"aS-Triazine-3,5(2H,4H)-dione, 6-(dimethylamino)-", 29549,"004956-06-3",38
57=, 57, 10.7343, 0.0546,"Acetamide, N-methyl-N-(4-(1-pyrrolidinyl)-2-butynyl)-", 59449,"003854-05-5",35
58=, 58, 11.3550, 0.4624,"(2R,5S)-2-Methyl-5-(prop-1-en-2-yl)-2-vinyltetrahydrofuran", 26137,"054750-69-5",96
59=, 59, 11.5187, 0.0944,"Thiazole",  1552,"000288-47-1",64
60=, 60, 11.6417, 0.0608,"Aziridine, 1,2,3-trimethyl-, trans-",  1609,"000693-88-9",64
61=, 61, 12.0341, 0.0198,"N-Vinylimidazole",  2598,"001072-63-5",64
62=, 62, 12.1451, 0.0991,"Benzene, 1-methyl-3-(1-methylethyl)-", 15245,"000535-77-3",94
63=, 63, 12.4465, 0.0505,"Methyl 4-benzoylbutyrate", 70249,"001501-04-8",43
64=, 64, 12.5891, 0.0387,"4-Methoxymethoxy-4-methyl-hex-2-yn-1-ol", 42170,"1000185-72-2",47
65=, 65, 13.8399, 0.3101,"Bicyclo[4.1.0]hept-2-ene",  2641,"002566-57-6",30
66=, 66, 14.0055, 0.1066,"Pyrazine, 2,6-dimethyl-",  5417,"000108-50-9",56
67=, 67, 14.2420, 0.2370,"Phosphonoacetic Acid, 3TMS derivative",209743,"053044-27-2",45
68=, 68, 14.4457, 0.0267,"1-Butene, 4-methoxy",  1772,"004696-30-4",43
69=, 69, 14.8538, 2.9482,"1-Hexanol",  4485,"000111-27-3",78
70=, 70, 15.1657, 0.0643,"3-Hexen-1-ol, (E)-",  3878,"000928-97-2",49
71=, 71, 15.5550, 0.1066,"Dimethyl trisulfide", 11161,"003658-80-8",76
72=, 72, 15.8099, 0.2340,"3-Hexen-1-ol, (E)-",  3891,"000928-97-2",94
73=, 73, 15.9141, 0.0517,"2-Nonanone", 20439,"000821-55-6",64
74=, 74, 16.0100, 0.0422,"Silane, dimethyldi-1-propynyl-", 16657,"075405-43-5",53
75=, 75, 16.4001, 0.0277,"2,5-Dimethyl-3-(2-methylbutyl)pyrazine", 46055,"072668-36-1",59
76=, 76, 16.5034, 0.5340,"2-Hexen-1-ol, (E)-",  3881,"000928-95-0",90
77=, 77, 16.6370, 0.0320,"4-(Phenylthioxomethyl)morpholine", 71382,"002032-36-2",46
78=, 78, 17.1258, 0.0625,"m-Cymene, 5-tert-butyl-", 56130,"029577-19-3",81
79=, 79, 17.6279, 0.6452,"Ethyl 2-(5-methyl-5-vinyltetrahydrofuran-2-yl)propan-2-yl carbonate",103910,"1000373-80-3",91
80=, 80, 17.8883, 0.0439,"1-Octen-3-ol", 12719,"003391-86-4",35
81=, 81, 18.1153, 0.7318,"Furfural",  2768,"000098-01-1",78
82=, 82, 18.5052, 0.1850,"Ethyl 2-(5-methyl-5-vinyltetrahydrofuran-2-yl)propan-2-yl carbonate",103910,"1000373-80-3",90
83=, 83, 18.9170, 0.0927,"Acetic acid",   264,"000064-19-7",86
84=, 84, 18.9914, 0.2615,"Acetic acid",   264,"000064-19-7",78
85=, 85, 19.1311, 0.2343,"Acetic acid",   264,"000064-19-7",64
86=, 86, 19.2015, 0.1258,"Acetic acid",   264,"000064-19-7",72
87=, 87, 19.2772, 0.0352,"Acetic acid",   261,"000064-19-7",72
88=, 88, 19.3050, 0.0916,"Acetic acid",   261,"000064-19-7",80
89=, 89, 19.3982, 0.1968,"Cyclohexan-1,4,5-triol-3-one-1-carboxylic acid", 56298,"1000128-45-5",43
90=, 90, 19.5406, 0.2541,"Acetic acid",   264,"000064-19-7",30
91=, 91, 19.6977, 0.5098,"9-Phenanthrenamine", 58752,"000947-73-9",38
92=, 92, 19.8101, 0.0694,"Dill ether", 25815,"074410-10-9",59
93=, 93, 19.9212,12.1751,"Benzaldehyde",  5151,"000100-52-7",94
94=, 94, 20.2048, 0.3537,"Benzaldehyde",  5151,"000100-52-7",55
95=, 95, 20.3059, 0.5304,"3-Hydroxymandelic acid, ethyl ester, di-TMS",196671,"1000071-88-9",53
96=, 96, 20.4725, 0.1146,"13H-Dibenzo[a,i]carbazole",127688,"000239-64-5",43
97=, 97, 20.8390, 0.1883,"Linalool", 27447,"000078-70-6",93
98=, 98, 21.1839, 0.0844,"1-Octanol", 13944,"000111-87-5",50
99=, 99, 21.4480, 0.0276,"1-Propene, 1-methylthio-2-trifluoromethyl-1,3,3,3-tetrafluoro-", 91685,"1000226-72-8",23
100=,100, 21.6791, 0.0741,"3-(4-Chlorophenyl)-2-(methoxymethyl)-7H,8H,9H-pyrazolo[1,5-a]quinazolin-6-one",198002,"1000388-85-8",35
101=,101, 21.8729, 0.0413,"3,7,11,15-tetramethylhexadecan-1,2,3-triol silylated",270600,"1000383-73-3",38
102=,102, 22.3559, 0.0770,"Tricyclo[3.1.0.0(2,4)]hex-3-ene-3-carbonitrile",  4709,"103495-51-8",87
103=,103, 22.4402, 0.0596,"Terpinen-4-ol", 27506,"000562-74-3",76
104=,104, 22.5362, 0.0783,"Propanoic acid",   819,"000079-09-4",50
105=,105, 22.6240, 0.0257,"Propanoic acid",   820,"000079-09-4",49
106=,106, 22.7373, 0.1251,"Propanoic acid",   819,"000079-09-4",38
107=,107, 22.8321, 0.0880,"Pyrrole, 4-ethyl-2-methyl-",  5708,"005690-96-0",38
108=,108, 22.9466, 0.1602,"Butyrolactone",  1670,"000096-48-0",47
109=,109, 23.2915, 0.0692,"Acetic acid, diethyl-",  8255,"000088-09-5",35
110=,110, 23.3859, 0.1868,"Silane, (bromomethyl)trimethyl-", 36678,"018243-41-9",18
111=,111, 23.4853, 0.0362,"N-Difluorophosphoxy-O-trimethylsilylhydroxylamine", 55383,"1000306-11-9",32
112=,112, 23.5179, 0.0286,"Propanoic acid, 2-methyl-",  2084,"000079-31-2",43
113=,113, 23.6869, 0.5475,"Acetophenone",  9545,"000098-86-2",87
114=,114, 23.8151, 2.7398,"Silanediol, dimethyl-",  2426,"001066-42-8",49
115=,115, 24.0569, 0.2371,"Silanediol, dimethyl-",  2426,"001066-42-8",38
116=,116, 24.1693, 0.2776,"Silanediol, dimethyl-",  2426,"001066-42-8",47
117=,117, 24.4288, 0.0920,"Pyrazon", 84058,"001698-60-8",25
118=,118, 24.5631, 0.1741,"Benzaldehyde, 3-hydroxy-", 10084,"000100-83-4",45
119=,119, 24.9126, 0.2875,"1,7-Dimethyl-4-oxa-tricyclo[5.2.1.0(2,6)]decane-3,5,8-trione", 72049,"091143-65-6",56
120=,120, 25.0167, 0.1028,"Butanoic acid",  2043,"000107-92-6",58
121=,121, 25.0540, 0.0708,"Butanoic acid",  2039,"000107-92-6",58
122=,122, 25.1679, 1.9246,".alpha.-Terpineol", 27528,"000098-55-5",90
123=,123, 25.2956, 0.8138,"Bicyclo[2.2.1]heptan-2-ol, 1,7,7-trimethyl-, (1S-endo)-", 27818,"000464-45-9",91
124=,124, 25.9904, 0.1127,"Butanoic acid, 3-methyl-",  4349,"000503-74-2",50
125=,125, 26.0220, 0.1177,"Butanoic acid, 3-methyl-",  4349,"000503-74-2",50
126=,126, 26.0900, 0.2100,"Pentanoic acid, 3-methyl-",  8284,"000105-43-1",53
127=,127, 26.1725, 0.2398,"Butanoic acid, 3-methyl-",  4361,"000503-74-2",50
128=,128, 26.2975, 0.0997,"Pentanoic acid, 3-methyl-",  8284,"000105-43-1",53
129=,129, 26.3333, 0.0701,"Pentanoic acid, 3-methyl-",  8285,"000105-43-1",59
130=,130, 26.4160, 0.3007,"Naphthalene, 1,2-dihydro-1,1,6-trimethyl-", 41676,"030364-38-6",87
131=,131, 27.0423, 1.2304,"Oxime-, methoxy-phenyl-_", 25568,"1000222-86-6",91
132=,132, 27.2048, 0.2241,"Methyl salicylate", 26604,"000119-36-8",46
