[contents]
count=2
Name=,Z:\data\JTB-E02\BACandBLUE\JTB-E02-203-17.D
1=,INT TIC: JTB-E02-203-17.D\data.ms
2=,PBM Apex
[INT TIC: JTB-E02-203-17.D\data.ms]
Time=,Fri Apr 05 11:37:05 2019
Header=,"Peak","R.T.","First","Max","Last","PK  TY","Height","Area","Pct Max","Pct Total"
39=, 39,  7.962,  718, 723, 741,"VV  ", 486803, 17159113,  1.79,  0.293
40=, 40,  8.165,  741, 748, 756,"VV 3", 101307,  4323132,  0.45,  0.074
41=, 41,  8.323,  764, 768, 773,"VV 3",  56455,  1811979,  0.19,  0.031
42=, 42,  8.574,  791, 799, 820,"VV  ", 836656, 23646479,  2.46,  0.404
43=, 43,  8.807,  820, 827, 835,"VV  ", 435893, 14190979,  1.48,  0.243
44=, 44,  8.885,  835, 837, 843,"VV 2", 126381,  4177029,  0.44,  0.071
45=, 45,  8.976,  843, 848, 860,"VV 3", 151353,  8656697,  0.90,  0.148
46=, 46,  9.129,  860, 867, 877,"VV 2", 181271,  7433163,  0.77,  0.127
47=, 47,  9.446,  893, 906, 913,"VV 3", 257301, 10352322,  1.08,  0.177
48=, 48,  9.538,  913, 917, 931,"VV 5", 114890,  4105082,  0.43,  0.070
49=, 49,  9.960,  959, 969, 982,"VV 5", 155840,  5402008,  0.56,  0.092
50=, 50, 10.108,  982, 987, 999,"VV 5",  29258,  1165161,  0.12,  0.020
51=, 51, 10.361,  999,1019,1030,"PV 2",30143952,959992191,100.00, 16.412
52=, 52, 10.470, 1030,1032,1058,"VV 6", 637819, 44910929,  4.68,  0.768
53=, 53, 10.819, 1071,1075,1084,"VV 3", 117238,  5743512,  0.60,  0.098
54=, 54, 11.013, 1094,1099,1105,"VV 7",  76269,  3190067,  0.33,  0.055
55=, 55, 11.102, 1105,1110,1117,"VV 10",  75195,  3076847,  0.32,  0.053
56=, 56, 11.354, 1130,1141,1156,"PV  ",3220663,106002552, 11.04,  1.812
57=, 57, 11.516, 1156,1161,1166,"VV 3", 266023,  9686007,  1.01,  0.166
58=, 58, 11.566, 1166,1167,1171,"VV 4", 146209,  3455944,  0.36,  0.059
59=, 59, 11.638, 1171,1176,1181,"VV 4", 182098,  6136405,  0.64,  0.105
60=, 60, 12.034, 1218,1224,1229,"PV  ",  44612,  1040053,  0.11,  0.018
61=, 61, 12.144, 1229,1238,1245,"VV  ",1093654, 31986285,  3.33,  0.547
62=, 62, 12.226, 1245,1248,1265,"VV 3", 102386,  5776594,  0.60,  0.099
63=, 63, 12.448, 1270,1275,1285,"VV 3",  87583,  3367637,  0.35,  0.058
64=, 64, 12.586, 1285,1292,1303,"VV  ", 148203,  4831304,  0.50,  0.083
65=, 65, 13.602, 1407,1417,1427,"VV  ",  28902,  1481629,  0.15,  0.025
66=, 66, 13.849, 1432,1448,1461,"VV 3", 530370, 25413170,  2.65,  0.434
67=, 67, 14.002, 1461,1467,1482,"VV 2", 156730,  7129666,  0.74,  0.122
68=, 68, 14.172, 1482,1488,1489,"VV 5",  48667,  1192169,  0.12,  0.020
69=, 69, 14.259, 1489,1498,1516,"VV 4", 176569, 11416158,  1.19,  0.195
70=, 70, 14.852, 1553,1571,1605,"PV  ",5049968,162637784, 16.94,  2.780
71=, 71, 15.157, 1605,1609,1617,"VV 6",  89057,  3484503,  0.36,  0.060
72=, 72, 15.520, 1645,1654,1672,"VV 3", 428361, 22908885,  2.39,  0.392
73=, 73, 15.809, 1681,1689,1707,"VV  ", 320307, 12129061,  1.26,  0.207
74=, 74, 16.015, 1707,1715,1727,"VV 9",  56981,  3929577,  0.41,  0.067
75=, 75, 16.397, 1757,1762,1767,"VV 2",  70240,  2233780,  0.23,  0.038
76=, 76, 16.502, 1767,1775,1786,"VV  ", 886018, 26266746,  2.74,  0.449
77=, 77, 16.624, 1786,1790,1805,"VV 7",  66789,  3463844,  0.36,  0.059
78=, 78, 17.372, 1872,1882,1884,"VV 7",  30229,   880359,  0.09,  0.015
79=, 79, 17.434, 1884,1889,1897,"VV 10",  34701,  1792820,  0.19,  0.031
80=, 80, 17.626, 1902,1913,1918,"VV 2", 579082, 19492707,  2.03,  0.333
81=, 81, 17.684, 1918,1920,1937,"VV  ", 297015, 11616870,  1.21,  0.199
82=, 82, 17.881, 1937,1944,1953,"VV 6",  75510,  3188507,  0.33,  0.055
83=, 83, 18.059, 1959,1966,1970,"VV 5",  67764,  2171757,  0.23,  0.037
84=, 84, 18.141, 1970,1976,2000,"VV 5", 104649,  6256161,  0.65,  0.107
85=, 85, 18.499, 2006,2020,2031,"PV 5", 194354,  8541729,  0.89,  0.146
86=, 86, 18.645, 2031,2038,2046,"VV 5",  36408,  1519010,  0.16,  0.026
87=, 87, 19.131, 2090,2098,2103,"VV 5", 193959,  7956920,  0.83,  0.136
88=, 88, 19.213, 2103,2108,2114,"VV 7", 164653,  8075356,  0.84,  0.138
89=, 89, 19.314, 2114,2121,2124,"VV 3", 150862,  6401584,  0.67,  0.109
90=, 90, 19.392, 2124,2130,2139,"VV 5", 179718, 10835621,  1.13,  0.185
91=, 91, 19.541, 2139,2149,2158,"VV 7", 219620, 13339858,  1.39,  0.228
92=, 92, 19.694, 2158,2168,2178,"VV  ", 718243, 31646554,  3.30,  0.541
93=, 93, 19.815, 2178,2182,2189,"VV 2", 221848,  9624322,  1.00,  0.165
94=, 94, 19.943, 2189,2198,2215,"VV  ", 759075, 61675575,  6.42,  1.054
95=, 95, 20.097, 2215,2217,2222,"VV 5", 340411, 10248376,  1.07,  0.175
96=, 96, 20.210, 2222,2231,2236,"VV 2",1909380, 75346059,  7.85,  1.288
97=, 97, 20.292, 2236,2241,2257,"VV 3",1596266, 75128670,  7.83,  1.284
98=, 98, 20.473, 2257,2263,2272,"VV 3", 161390,  8109560,  0.84,  0.139
99=, 99, 20.837, 2296,2308,2317,"VV 2", 504726, 17742510,  1.85,  0.303
100=,100, 20.947, 2317,2322,2329,"VV 10",  85990,  4348352,  0.45,  0.074
101=,101, 21.181, 2340,2351,2364,"VV 6", 167175,  7727401,  0.80,  0.132
102=,102, 21.445, 2373,2383,2393,"VV 9",  91899,  4268435,  0.44,  0.073
103=,103, 21.679, 2397,2412,2426,"VV 8",  91577,  6158089,  0.64,  0.105
104=,104, 21.872, 2426,2436,2453,"VV 6",  73906,  4012294,  0.42,  0.069
105=,105, 22.354, 2486,2495,2501,"VV  ", 167681,  6412446,  0.67,  0.110
106=,106, 22.434, 2501,2505,2512,"VV 6", 134570,  4682408,  0.49,  0.080
107=,107, 22.530, 2512,2517,2524,"VV 9",  70805,  2830243,  0.29,  0.048
108=,108, 22.716, 2524,2539,2548,"VV 10",  74223,  5426752,  0.57,  0.093
109=,109, 22.829, 2548,2553,2557,"VV 6",  55431,  1961209,  0.20,  0.034
110=,110, 22.949, 2557,2568,2583,"VV 8", 174431, 13008925,  1.36,  0.222
111=,111, 23.379, 2602,2621,2630,"VV 8", 177918, 11297440,  1.18,  0.193
112=,112, 23.464, 2630,2632,2635,"VV 2",  79850,  1723542,  0.18,  0.029
113=,113, 23.504, 2635,2637,2641,"VV 4",  72806,  1817348,  0.19,  0.031
114=,114, 23.623, 2641,2651,2653,"VV 3", 264649,  9603581,  1.00,  0.164
115=,115, 23.685, 2653,2659,2667,"VV  ", 752848, 28053054,  2.92,  0.480
116=,116, 23.814, 2667,2675,2698,"VV  ",3424111,138089607, 14.38,  2.361
117=,117, 24.056, 2698,2705,2714,"VV 3", 341342, 15413531,  1.61,  0.264
118=,118, 24.164, 2714,2718,2736,"VV 8", 137660, 10992293,  1.15,  0.188
119=,119, 24.429, 2744,2750,2757,"VV 6",  95399,  4221284,  0.44,  0.072
120=,120, 24.568, 2757,2768,2778,"VV 6", 107774,  6884751,  0.72,  0.118
121=,121, 24.912, 2790,2810,2824,"VV  ", 460141, 19364727,  2.02,  0.331
122=,122, 25.166, 2824,2841,2851,"VV  ",3056813,104441419, 10.88,  1.786
123=,123, 25.288, 2851,2856,2874,"VV 8", 296897, 20266391,  2.11,  0.346
124=,124, 25.445, 2874,2875,2878,"VV 2", 112204,  2018769,  0.21,  0.035
125=,125, 25.507, 2878,2883,2894,"VV 6", 110745,  6418730,  0.67,  0.110
126=,126, 26.006, 2933,2945,2947,"VV 6", 189167,  7939114,  0.83,  0.136
127=,127, 26.077, 2947,2953,2955,"VV 5", 203417,  7361730,  0.77,  0.126
128=,128, 26.106, 2955,2957,2961,"VV 4", 203504,  5716669,  0.60,  0.098
129=,129, 26.165, 2961,2964,2978,"VV 4", 206619, 15523699,  1.62,  0.265
130=,130, 26.291, 2978,2980,2985,"VV 5", 156930,  4675584,  0.49,  0.080
131=,131, 26.415, 2985,2995,3009,"VV  ", 642388, 34022681,  3.54,  0.582
132=,132, 27.043, 3059,3072,3087,"VV  ",1409986, 61195262,  6.37,  1.046
133=,133, 27.203, 3087,3092,3111,"VV 5", 177001, 12755667,  1.33,  0.218
134=,134, 27.625, 3137,3144,3151,"VV 6",  64502,  3290816,  0.34,  0.056
135=,135, 28.065, 3190,3198,3209,"VV 9",  64704,  3191468,  0.33,  0.055
136=,136, 28.242, 3209,3220,3227,"VV 9",  59370,  2537564,  0.26,  0.043
137=,137, 28.409, 3227,3240,3265,"VV 2", 153742, 13574877,  1.41,  0.232
138=,138, 28.684, 3265,3274,3284,"VV 2",  46323,  2769733,  0.29,  0.047
139=,139, 29.235, 3333,3342,3345,"VV 5",  59066,  1942453,  0.20,  0.033
140=,140, 29.277, 3345,3347,3355,"VV 7",  48558,  1374524,  0.14,  0.023
141=,141, 29.920, 3418,3426,3434,"VV 2", 860096, 24543847,  2.56,  0.420
142=,142, 30.034, 3434,3440,3459,"VV 7",  87104,  7248181,  0.76,  0.124
143=,143, 30.216, 3459,3463,3475,"VV 10",  41523,  1965316,  0.20,  0.034
144=,144, 30.831, 3527,3538,3544,"VV 2",  83217,  2857607,  0.30,  0.049
145=,145, 31.059, 3559,3567,3569,"VV 2",  40999,  1233823,  0.13,  0.021
146=,146, 31.128, 3569,3575,3582,"VV  ", 168946,  5578808,  0.58,  0.095
147=,147, 31.239, 3582,3589,3597,"VV 5",  59246,  2333625,  0.24,  0.040
148=,148, 32.008, 3658,3683,3696,"VV 5",  56063,  6184395,  0.64,  0.106
149=,149, 33.136, 3812,3822,3831,"VV 3",  69050,  2650684,  0.28,  0.045
150=,150, 34.583, 3991,4000,4003,"PV 10",  28666,   852548,  0.09,  0.015
151=,151, 34.996, 4031,4051,4063,"PV 2", 300349,  8514206,  0.89,  0.146
[PBM Apex]
Time=,Fri Apr 05 11:37:18 2019
Header=,"PK","RT","Area Pct","Library/ID","Ref","CAS","Qual"
1=,  1,  2.2853, 0.6833,"Carbon dioxide",    81,"000124-38-9", 4
2=,  2,  2.5000, 0.0429,"2-Butanamine, 3-methyl-",  1936,"000598-74-3",45
3=,  3,  2.5698, 0.2499,"Methanethiol",   113,"000074-93-1",86
4=,  4,  2.6201, 0.2998,"Acetic acid, [(aminocarbonyl)amino]oxo-", 14446,"000585-05-7",40
5=,  5,  2.7962, 1.2030,"Dimethyl sulfide",   339,"000075-18-3",91
6=,  6,  3.0100, 0.0765,"Ethanethiol",   333,"000075-08-1",49
7=,  7,  3.1188, 2.3287,"Acetone",   216,"000067-64-1",80
8=,  8,  3.2043, 1.2010,"Acetic acid, methyl ester",   829,"000079-20-9",45
9=,  9,  3.3222, 4.0909,"Cyclotrisiloxane, hexamethyl-", 85992,"000541-05-9",90
10=, 10,  3.5416, 0.3309,"Cyclotrisiloxane, hexamethyl-", 85994,"000541-05-9",78
11=, 11,  3.6908, 8.5187,"Ethyl Acetate",  2038,"000141-78-6",64
12=, 12,  3.8270, 2.9382,"2-Hexanone, 3-methyl-",  7656,"002550-21-2",45
13=, 13,  3.9766, 1.8054,"Butanal, 2-methyl-",  1768,"000096-17-3",81
14=, 14,  4.0245, 3.3268,"Butanal, 3-methyl-",  1762,"000590-86-3",91
15=, 15,  4.2478,10.5408,"Ethanol",    95,"000064-17-5",78
16=, 16,  4.6533, 0.8230,"Butanoic acid, ethyl ester",  8294,"000105-54-4",64
17=, 17,  4.8194, 0.7844,"2-Pentanone",  1733,"000107-87-9",38
18=, 18,  4.9832, 1.0233,"Cyclotetrasiloxane, octamethyl-",155950,"000556-67-2",91
19=, 19,  5.0507, 0.7640,"Carbonic acid, dimethyl ester",  2294,"000616-38-6",46
20=, 20,  5.1794, 0.3307,"trans-4-(2-(5-Nitro-2-furyl)vinyl)-2-quinolinamine",140729,"000847-10-9",35
21=, 21,  5.2209, 0.5325,"Thiophen-2-methylamine, N-(2-fluorophenyl)-", 71285,"1000310-35-2",43
22=, 22,  5.3528, 0.2316,"Cyclotetrasiloxane, octamethyl-",155949,"000556-67-2",27
23=, 23,  5.4112, 0.2017,"Pentasiloxane, dodecamethyl-",229154,"000141-63-9",38
24=, 24,  5.4700, 0.1913,"Perhydro-htx-2-one, 2-depentyl-, acetate ester",140883,"080090-53-5", 9
25=, 25,  5.5893, 0.6044,"Methyl isovalerate",  8239,"000556-24-1",58
26=, 26,  5.7073, 0.3758,"2-Propanol, 1,3-dimethoxy-",  9429,"000623-69-8",47
27=, 27,  5.9988, 0.5885,"Toluene",  2481,"000108-88-3",46
28=, 28,  6.1600, 0.4025,"Propanoic acid, 2-hydroxy-, methyl ester, (.+/-.)-",  4797,"002155-30-8",35
29=, 29,  6.2769, 0.1686,"Dimethyl diglycolcarbonate", 86067,"087292-23-7",27
30=, 30,  6.5960, 0.4306,"Pentanoic acid, ethyl ester", 13774,"000539-82-2",53
31=, 31,  6.6852, 4.9658,"Disulfide, dimethyl",  2561,"000624-92-0",96
32=, 32,  6.9916, 0.1572,"2-Propenoic acid, 1,4-butanediyl ester", 62908,"001070-70-8",16
33=, 33,  7.0733, 0.2514,"Disulfide, dimethyl",  2561,"000624-92-0",91
34=, 34,  7.1776, 0.1677,"Disulfide, dimethyl",  2561,"000624-92-0",90
35=, 35,  7.2642, 1.3805,"1-Propanol, 2-methyl-",   861,"000078-83-1",80
36=, 36,  7.5624, 2.4886,"2H-Pyran, 2-ethenyltetrahydro-2,6,6-trimethyl-", 27740,"007392-19-0",38
37=, 37,  7.8218, 0.1081,"2-Methylcyclopropane-1-carboxylic acid methyl ester",  7459,"1000222-09-8",30
38=, 38,  7.8940, 0.0840,"1-Butanol, 3-methyl-, acetate", 13792,"000123-92-2",47
39=, 39,  7.9616, 0.2934,"Butanenitrile, 3-methyl-",  1311,"000625-28-5",37
40=, 40,  8.1650, 0.0739,"2-Pentene, 3,4-dimethyl-, (Z)-",  3449,"004914-91-4",52
41=, 41,  8.3228, 0.0310,"p-Xylene",  5159,"000106-42-3",50
42=, 42,  8.5740, 0.4043,"1-Butanol",   846,"000071-36-3",86
43=, 43,  8.8073, 0.2426,"Cyclopentasiloxane, decamethyl-",220035,"000541-02-6",94
44=, 44,  8.8846, 0.0714,"Cyclopentasiloxane, decamethyl-",220035,"000541-02-6",90
45=, 45,  8.9758, 0.1480,"1,1,3,3,5,5,7,7,9,9-Decamethyl-9-(2-methylpropoxy)pentasiloxan-1-ol",254933,"1000364-61-3",47
46=, 46,  9.1289, 0.1271,"2-Butenoic acid, 3-methyl-, methyl ester",  7447,"000924-50-5",62
47=, 47,  9.4462, 0.1770,"7-Oxabicyclo[2.2.1]heptane, 1-methyl-4-(1-methylethyl)-", 27825,"000470-67-7",70
48=, 48,  9.5376, 0.0702,"1,3-Benzodioxole-5-ethanamine, 6-[2-(3,4-dimethoxyphenyl)ethenyl]-N,N-dimethyl-, (E)-",209607,"050657-26-6",38
49=, 49,  9.9595, 0.0924,"D-Limonene", 16046,"005989-27-5",97
50=, 50, 10.1082, 0.0199,"Methanethioamide, N,N-dimethyl-",  2208,"000758-16-7",53
51=, 51, 10.3607,16.4120,"1-Butanol, 3-methyl-",  2146,"000123-51-3",83
52=, 52, 10.4695, 0.7678,"Diaziridine,1,3,3-trimethyl-",  1646,"040711-15-7",46
53=, 53, 10.8187, 0.0982,"2-Butenoic acid, 3-methyl-, ethyl ester", 12575,"000638-10-8",46
54=, 54, 11.0131, 0.0545,"Piperazine, 1,2,4-trimethyl-", 12635,"000120-85-4",38
55=, 55, 11.1025, 0.0526,"Bicyclo[2.2.1]heptan-2-ol, 2,3,3-trimethyl-", 27723,"000465-31-6",38
56=, 56, 11.3536, 1.8122,"(2R,5S)-2-Methyl-5-(prop-1-en-2-yl)-2-vinyltetrahydrofuran", 26137,"054750-69-5",96
57=, 57, 11.5163, 0.1656,"Thiazole",  1550,"000288-47-1",43
58=, 58, 11.5656, 0.0591,"3-Ethenyl-3-methylcyclopentanone", 10747,"049664-66-6",41
59=, 59, 11.6380, 0.1049,"1-Pentanol",  2115,"000071-41-0",53
60=, 60, 12.0338, 0.0178,"3-Aminopyridine",  2589,"000462-08-8",72
61=, 61, 12.1438, 0.5468,"Benzene, 1-methyl-3-(1-methylethyl)-", 15244,"000535-77-3",94
62=, 62, 12.2260, 0.0988,"o-Cymene", 15145,"000527-84-4",94
63=, 63, 12.4479, 0.0576,"1-Propanone, 1-phenyl-", 15641,"000093-55-0",43
64=, 64, 12.5863, 0.0826,"5,7-Dioxa-1-octene, 1-chloro-4-isopropyl-3-methyl-", 70021,"1000157-79-2",47
65=, 65, 13.6017, 0.0253,"Cyclohexanone, 2,2,6-trimethyl-", 19212,"002408-37-9",46
66=, 66, 13.8490, 0.4345,"1,2,3,6-Tetrahydrobenzylalcohol, acetate", 28605,"1000365-58-6",35
67=, 67, 14.0016, 0.1219,"Pyrazine, 2,6-dimethyl-",  5417,"000108-50-9",59
68=, 68, 14.1718, 0.0204,"tert-Butyl 2-aminophenylcarbamate", 72084,"146651-75-4",35
69=, 69, 14.2593, 0.1952,"Silane, diethyl(trans-4-methylcyclohexyloxy)undecyloxy-",220923,"1000363-56-8",37
70=, 70, 14.8524, 2.7805,"1-Hexanol",  4487,"000111-27-3",78
71=, 71, 15.1569, 0.0596,"3-Hexen-1-ol, (E)-",  3869,"000928-97-2",46
72=, 72, 15.5203, 0.3916,"1,4-Pentadiene, 3-propyl-",  6071,"000996-83-8",46
73=, 73, 15.8085, 0.2074,"3-Hexen-1-ol, (E)-",  3891,"000928-97-2",95
74=, 74, 16.0150, 0.0672,"2-Methoxybenzyl alcohol, neopentyl ether", 72470,"1000378-19-9",60
75=, 75, 16.3969, 0.0382,"3-Phenylpropionic acid, 3,5-dimethylphenyl ester",115474,"1000307-78-2",53
76=, 76, 16.5020, 0.4491,"2-Hexen-1-ol, (E)-",  3881,"000928-95-0",87
77=, 77, 16.6240, 0.0592,"Pyrazine, 2-methyl-5-(1-methylethyl)-", 16641,"013925-05-8",46
78=, 78, 17.3723, 0.0151,"o-Isopropenyltoluene", 14365,"007399-49-7",78
79=, 79, 17.4337, 0.0306,"Benzene, 4-ethenyl-1,2-dimethyl-", 14394,"027831-13-6",35
80=, 80, 17.6259, 0.3332,"Ethyl 2-(5-methyl-5-vinyltetrahydrofuran-2-yl)propan-2-yl carbonate",103910,"1000373-80-3",91
81=, 81, 17.6839, 0.1986,"Pyrazine, 3-ethyl-2,5-dimethyl-", 16619,"013360-65-1",90
82=, 82, 17.8812, 0.0545,"Propanamide, N-(4-methoxyphenyl)-2,2-dimethyl-", 71512,"056619-94-4",10
83=, 83, 18.0589, 0.0371,"Oxazolidine, 2,2-dimethyl-",  4166,"020515-62-2",47
84=, 84, 18.1414, 0.1070,"2H-Azepin-2-one, hexahydro-1-(phenylthio)-", 84285,"036452-23-0",41
85=, 85, 18.4991, 0.1460,"Ethyl 2-(5-methyl-5-vinyltetrahydrofuran-2-yl)propan-2-yl carbonate",103910,"1000373-80-3",91
86=, 86, 18.6447, 0.0260,"2(1H)-Naphthalenone, 4a,5,6,7,8,8a-hexahydro-4a-methyl-, trans-", 35031,"022844-34-4",46
87=, 87, 19.1308, 0.1360,"Hydrazine, 1,2-dimethyl-",   277,"000540-73-8",49
88=, 88, 19.2130, 0.1381,"Acetic acid",   261,"000064-19-7",52
89=, 89, 19.3139, 0.1094,"Acetic acid",   261,"000064-19-7",59
90=, 90, 19.3922, 0.1852,"Hydrazine, 1,2-dimethyl-",   279,"000540-73-8",43
91=, 91, 19.5410, 0.2281,"Acetic acid",   265,"000064-19-7",38
92=, 92, 19.6944, 0.5410,"2-Mercapto-4-phenylthiazole", 58962,"002103-88-0",43
93=, 93, 19.8154, 0.1645,"Dill ether", 25815,"074410-10-9",52
94=, 94, 19.9430, 1.0544,"Benzaldehyde",  5152,"000100-52-7",95
95=, 95, 20.0970, 0.1752,"2,4,6-Trimethyl-1,3,6-heptatriene", 16149,"024648-33-7",58
96=, 96, 20.2099, 1.2881,"Phenol, 2-(1-methyl-2-buthenyl)-4-methoxy-", 57609,"095414-66-7",58
97=, 97, 20.2921, 1.2844,"1,4-Dimethoxy-2-methyl-5-(prop-1-en-2-yl)benzene", 57642,"039701-09-2",49
98=, 98, 20.4728, 0.1386,"2,5-Dihydroxybenzaldehyde, 2TMS derivative",141387,"056114-69-3",47
99=, 99, 20.8371, 0.3033,"Linalool", 27451,"000078-70-6",62
100=,100, 20.9474, 0.0743,"Ethanol, 2-(vinyloxy)-",  2063,"000764-48-7",35
101=,101, 21.1810, 0.1321,"Hexyl trifluoroacetate", 63882,"000400-61-3",43
102=,102, 21.4450, 0.0730,"Dimethylsulfoxonium formylmethylide",  9384,"031043-74-0",47
103=,103, 21.6792, 0.1053,"Fluoren-9-ol, 3,6-dimethoxy-9-(2-phenylethynyl)-",199541,"1000217-31-2",25
104=,104, 21.8717, 0.0686,"Fluoren-9-ol, 3,6-dimethoxy-9-(2-phenylethynyl)-",199541,"1000217-31-2",40
105=,105, 22.3537, 0.1096,"Benzonitrile",  4707,"000100-47-0",87
106=,106, 22.4338, 0.0801,"Terpinen-4-ol", 27505,"000562-74-3",60
107=,107, 22.5304, 0.0484,"Cyclohexanone, 2-methyl-5-(1-methylethenyl)-, trans-", 26103,"005948-04-9",70
108=,108, 22.7156, 0.0928,"4-Pyridinamine, 2,6-dimethyl-", 10039,"003512-80-9",42
109=,109, 22.8295, 0.0335,"Propanoic acid",   819,"000079-09-4",30
110=,110, 22.9486, 0.2224,"Butanoic acid, 4-hydroxy-",  4772,"000591-81-1",50
111=,111, 23.3790, 0.1931,"1,3-Benzenediol, 2,5-dimethyl-", 17787,"000488-87-9",35
112=,112, 23.4640, 0.0295,"Propanoic acid, 2-methyl-",  2082,"000079-31-2",38
113=,113, 23.5044, 0.0311,"Hydrazine, 1,1-diethyl-",  1994,"000616-40-0",38
114=,114, 23.6229, 0.1642,"1,3-Cyclohexadiene-1-carboxaldehyde, 2,6,6-trimethyl-", 24591,"000116-26-7",55
115=,115, 23.6849, 0.4796,"Acetophenone",  9544,"000098-86-2",90
116=,116, 23.8143, 2.3608,"Silanediol, dimethyl-",  2426,"001066-42-8",49
117=,117, 24.0565, 0.2635,"2-Furanmethanol",  3127,"000098-00-0",41
118=,118, 24.1639, 0.1879,"tert-Butyldimethylfluorosilane", 15474,"1000366-62-3",58
119=,119, 24.4290, 0.0722,"Pyrazon", 84058,"001698-60-8",10
120=,120, 24.5682, 0.1177,"1-Benzenesulfonyl-1H-pyrrole", 71223,"016851-82-4",27
121=,121, 24.9120, 0.3311,"Bicyclo[2.2.1]hept-2-ene, 2,3-dimethyl-", 10247,"000529-16-8",64
122=,122, 25.1659, 1.7855,".alpha.-Terpineol", 27528,"000098-55-5",96
123=,123, 25.2879, 0.3465,"Isoborneol", 27469,"000124-76-5",49
124=,124, 25.4450, 0.0345,"Butanoic acid",  2043,"000107-92-6",64
125=,125, 25.5071, 0.1097,"Butanoic acid",  2039,"000107-92-6",53
126=,126, 26.0059, 0.1357,"Butanoic acid, 3-methyl-",  4360,"000503-74-2",43
127=,127, 26.0768, 0.1259,"Pentanoic acid, 3-methyl-",  8284,"000105-43-1",50
128=,128, 26.1061, 0.0977,"Pentanoic acid, 3-methyl-",  8285,"000105-43-1",53
