[contents]
count=2
Name=,D:\Users\jbrown\Documents\GitHub\BACandBlue\data\BACandBLUE_GCdata_PAgglomerans_10BB_BLANK_PRO_REP\JTB-E02-203-13.D
1=,INT TIC: JTB-E02-203-13.D\data.ms
2=,PBM Apex
[INT TIC: JTB-E02-203-13.D\data.ms]
Time=,Wed Sep 18 10:52:15 2019
Header=,"Peak","R.T.","First","Max","Last","PK  TY","Height","Area","Pct Max","Pct Total"
94=, 94, 18.112, 1960,1973,2001,"VV  ",1799383, 70872905,  4.73,  0.950
95=, 95, 18.496, 2009,2020,2032,"VV 6", 214952, 10481883,  0.70,  0.140
96=, 96, 18.643, 2032,2038,2046,"VV 10",  60562,  2717026,  0.18,  0.036
97=, 97, 18.897, 2063,2069,2076,"VV 2",  41936,  1717190,  0.11,  0.023
98=, 98, 19.128, 2091,2098,2104,"VV 3",  71415,  2576278,  0.17,  0.035
99=, 99, 19.201, 2104,2107,2114,"VV 5",  47100,  1681926,  0.11,  0.023
100=,100, 19.392, 2114,2130,2138,"VV 2", 163358,  9712835,  0.65,  0.130
101=,101, 19.468, 2138,2140,2142,"VV 3",  97821,  1828178,  0.12,  0.024
102=,102, 19.542, 2142,2149,2159,"VV 4", 211328, 11186884,  0.75,  0.150
103=,103, 19.693, 2159,2167,2178,"VV  ", 563722, 26076167,  1.74,  0.349
104=,104, 19.820, 2178,2183,2186,"VV 2", 224706,  7775673,  0.52,  0.104
105=,105, 19.920, 2186,2195,2223,"VV  ",38211801,1497011272,100.00, 20.056
106=,106, 20.210, 2223,2231,2237,"VV  ",3177588,126979777,  8.48,  1.701
107=,107, 20.291, 2237,2241,2259,"VV 4",2309235,102740524,  6.86,  1.376
108=,108, 20.472, 2259,2263,2278,"VV 3", 161017,  9596877,  0.64,  0.129
109=,109, 20.837, 2297,2308,2316,"VV 2", 574083, 20294608,  1.36,  0.272
110=,110, 20.948, 2316,2322,2332,"VV 6", 153627,  7806571,  0.52,  0.105
111=,111, 21.181, 2343,2351,2365,"VV 5", 201417,  9349278,  0.62,  0.125
112=,112, 21.439, 2368,2382,2393,"VV 7", 117839,  6967001,  0.47,  0.093
113=,113, 21.676, 2397,2411,2423,"VV 7",  86868,  6640119,  0.44,  0.089
114=,114, 21.865, 2426,2435,2453,"VV 10",  82034,  4930115,  0.33,  0.066
115=,115, 22.355, 2473,2495,2500,"VV  ", 154074,  6620046,  0.44,  0.089
116=,116, 22.440, 2500,2506,2512,"VV 6", 144016,  5272716,  0.35,  0.071
117=,117, 22.530, 2512,2517,2531,"VV 6",  92203,  4329403,  0.29,  0.058
118=,118, 22.728, 2531,2541,2547,"VV 9",  92417,  4571372,  0.31,  0.061
119=,119, 22.829, 2547,2553,2558,"VV 5", 100113,  3894886,  0.26,  0.052
120=,120, 22.918, 2558,2564,2582,"VV 8", 190663, 13035915,  0.87,  0.175
121=,121, 23.277, 2602,2609,2614,"VV 6",  64609,  2152699,  0.14,  0.029
122=,122, 23.399, 2614,2624,2641,"VV 10", 160013, 14017176,  0.94,  0.188
123=,123, 23.621, 2641,2651,2653,"VV 4", 325710, 12264229,  0.82,  0.164
124=,124, 23.684, 2653,2659,2667,"VV  ", 807069, 30206588,  2.02,  0.405
125=,125, 23.812, 2667,2674,2700,"VV  ",3736915,150379185, 10.05,  2.015
126=,126, 24.070, 2700,2706,2714,"VV 2", 180681, 10186917,  0.68,  0.136
127=,127, 24.170, 2714,2719,2721,"VV 3", 147597,  4187763,  0.28,  0.056
128=,128, 24.206, 2721,2723,2734,"VV 4", 147649,  7104907,  0.47,  0.095
129=,129, 24.429, 2745,2750,2756,"VV 7", 104287,  4457070,  0.30,  0.060
130=,130, 24.569, 2756,2768,2788,"VV 5", 287276, 18534906,  1.24,  0.248
131=,131, 24.909, 2798,2809,2824,"VV  ", 481248, 19527552,  1.30,  0.262
132=,132, 25.165, 2831,2841,2851,"VV  ",3202816,101949403,  6.81,  1.366
133=,133, 25.286, 2851,2856,2869,"VV 7", 273177, 16466573,  1.10,  0.221
134=,134, 25.404, 2869,2870,2873,"VV 2", 122797,  2315618,  0.15,  0.031
135=,135, 25.493, 2873,2881,2893,"VV 7", 119419, 10330329,  0.69,  0.138
136=,136, 26.167, 2950,2964,2966,"VV 6", 173219,  7953089,  0.53,  0.107
137=,137, 26.189, 2966,2967,2975,"VV 6", 173079,  7454034,  0.50,  0.100
138=,138, 26.272, 2975,2977,2985,"VV 6", 149098,  6422748,  0.43,  0.086
139=,139, 26.414, 2985,2995,3023,"VV  ",1426478, 65260977,  4.36,  0.874
140=,140, 27.040, 3061,3072,3087,"VV  ",1440302, 61987895,  4.14,  0.830
141=,141, 27.200, 3087,3091,3109,"VV 3", 189226, 12888507,  0.86,  0.173
142=,142, 27.625, 3132,3144,3161,"VV 3",  75773,  6408748,  0.43,  0.086
143=,143, 28.064, 3190,3198,3213,"VV 3",  78332,  4603739,  0.31,  0.062
144=,144, 28.239, 3213,3219,3226,"VV 9",  54252,  2217529,  0.15,  0.030
145=,145, 28.404, 3226,3240,3267,"VV 2", 186363, 16846433,  1.13,  0.226
146=,146, 28.669, 3267,3272,3281,"VV 2",  46323,  2413844,  0.16,  0.032
147=,147, 29.242, 3334,3343,3361,"VV 6",  64470,  4146037,  0.28,  0.056
148=,148, 29.917, 3417,3426,3432,"PV 3", 116704,  3526427,  0.24,  0.047
149=,149, 30.046, 3432,3442,3458,"VV 4",  80191,  6420868,  0.43,  0.086
150=,150, 30.215, 3458,3463,3473,"VV 4",  37240,  1401796,  0.09,  0.019
151=,151, 30.830, 3531,3538,3544,"VV 2",  61965,  1913614,  0.13,  0.026
152=,152, 31.063, 3559,3567,3569,"VV 2",  36043,  1092081,  0.07,  0.015
153=,153, 31.126, 3569,3575,3582,"VV  ", 201557,  6151106,  0.41,  0.082
154=,154, 31.239, 3582,3589,3599,"VV  ", 115638,  4029497,  0.27,  0.054
155=,155, 31.998, 3669,3682,3692,"VV  ",  53273,  3913793,  0.26,  0.052
156=,156, 33.017, 3801,3808,3814,"PV  ",  23404,   801602,  0.05,  0.011
157=,157, 33.134, 3814,3822,3830,"VV 4",  68504,  2800479,  0.19,  0.038
158=,158, 34.582, 3990,4000,4011,"PV 4",  50451,  2370853,  0.16,  0.032
159=,159, 34.997, 4044,4051,4071,"VV 2", 333511, 10308683,  0.69,  0.138
160=,160, 35.448, 4100,4107,4114,"PV 2",  21926,   886276,  0.06,  0.012
[PBM Apex]
Time=,Wed Sep 18 10:52:16 2019
Header=,"PK","RT","Area Pct","Library/ID","Ref","CAS","Qual"
1=,  1,  2.2846, 0.4499,"Carbon dioxide",    81,"000124-38-9", 4
2=,  2,  2.4989, 0.0372,"2-Pentanamine, 4-methyl-",  4227,"000108-09-8",59
3=,  3,  2.5714, 0.1393,"Methanethiol",   114,"000074-93-1",80
4=,  4,  2.6209, 0.3712,"dl-Alanine",  2180,"000302-72-7",50
5=,  5,  2.7950, 1.0694,"Dimethyl sulfide",   339,"000075-18-3",91
6=,  6,  2.9723, 0.0427,"Dimethyl sulfide",   338,"000075-18-3",58
7=,  7,  3.0071, 0.0557,"Ethanethiol",   333,"000075-08-1",43
8=,  8,  3.1158, 1.9098,"Acetone",   216,"000067-64-1",72
9=,  9,  3.2030, 0.8623,"Acetic acid, methyl ester",   828,"000079-20-9",28
10=, 10,  3.3196, 2.9966,"Cyclotrisiloxane, hexamethyl-", 85992,"000541-05-9",90
11=, 11,  3.4748, 0.2051,"Cyclotrisiloxane, hexamethyl-", 85992,"000541-05-9",78
12=, 12,  3.5845, 0.2176,"o-(p-Tolyl) 1-azetidinecarbothioate", 71383,"010560-24-4",47
13=, 13,  3.6892, 7.3787,"CH3C(O)CH2CH2OH",  2045,"000590-90-9",53
14=, 14,  3.8253, 2.1372,"2-Butanone",   659,"000078-93-3",53
15=, 15,  3.9755, 1.8339,"Butanal, 2-methyl-",  1768,"000096-17-3",87
16=, 16,  4.0238, 7.9871,"Butanal, 3-methyl-",  1767,"000590-86-3",90
17=, 17,  4.2457, 6.0028,"Ethanol",    94,"000064-17-5",86
18=, 18,  4.3737, 0.8860,"Pentane, 1-methoxy-",  4512,"000628-80-8",35
19=, 19,  4.6518, 0.6392,"4-Hexen-3-ol",  3850,"004798-58-7",53
20=, 20,  4.8160, 0.1693,"2,3-Butanedione",  1680,"000431-03-8",38
21=, 21,  4.8553, 0.2149,"Digitoxose", 23610,"000527-52-6",38
22=, 22,  4.9785, 0.7596,"Cyclotetrasiloxane, octamethyl-",155951,"000556-67-2",90
23=, 23,  5.0496, 0.4930,"Carbonic acid, dimethyl ester",  2295,"000616-38-6",50
24=, 24,  5.1786, 0.2317,"1H-Pyrazole, 3-ethyl-4,5-dihydro-",  3105,"005920-29-6",35
25=, 25,  5.2196, 0.3625,"Divinyldimethylsilane",  6450,"010519-87-6",47
26=, 26,  5.3511, 0.1370,"Methyl Isobutyl Ketone",  3930,"000108-10-1",35
27=, 27,  5.4073, 0.1650,"Butanoic acid, 2-methyl-, methyl ester",  8364,"000868-57-5",38
28=, 28,  5.4690, 0.1438,"Isobutyl acetate",  8226,"000110-19-0",22
29=, 29,  5.5881, 0.5748,"Methyl isovalerate",  8239,"000556-24-1",60
30=, 30,  5.7091, 0.2267,"2-Propanol, 1,3-dimethoxy-",  9427,"000623-69-8",38
31=, 31,  5.8511, 0.0852,"7,7,9,9,11,11-Hexamethyl-3,6,8,10,12,15-hexaoxa-7,9,11-trisilaheptadecane",229185,"1000375-89-1",43
32=, 32,  5.9308, 0.0626,"Butanoic acid, ethyl ester",  8300,"000105-54-4",43
33=, 33,  5.9972, 0.4056,"Toluene",  2482,"000108-88-3",60
34=, 34,  6.1577, 0.2984,"2-Propanol, 1-(1-methylethoxy)-",  9029,"003944-36-3",32
35=, 35,  6.2727, 0.1595,"Butanoic acid, 2-methyl-, ethyl ester", 13837,"007452-79-1",55
36=, 36,  6.3489, 0.0523,"N-Methoxymethyl-N-methylformamide",  4653,"005129-79-3",35
37=, 37,  6.5940, 0.4179,"Butanoic acid, 3-methyl-, ethyl ester", 13841,"000108-64-5",90
38=, 38,  6.6827, 3.9225,"Disulfide, dimethyl",  2561,"000624-92-0",95
39=, 39,  6.8717, 0.1907,"Disulfide, dimethyl",  2561,"000624-92-0",83
40=, 40,  7.0012, 0.1045,"Disulfide, dimethyl",  2561,"000624-92-0",50
41=, 41,  7.0808, 0.1907,"Disulfide, dimethyl",  2561,"000624-92-0",42
42=, 42,  7.1757, 0.1111,"2-Butenal, 2-methyl-",  1433,"001115-11-3",53
43=, 43,  7.2406, 0.7757,"1-Propanol, 2-methyl-",   861,"000078-83-1",72
44=, 44,  7.3414, 0.0855,"1H-Pyrrole, 2-ethyl-4-methyl-",  5711,"069687-77-0",50
45=, 45,  7.5753, 2.3710,"4-Chlorobenzoic acid, dodec-9-ynyl ester",178703,"1000282-81-9",50
46=, 46,  7.8180, 0.1171,"3-Butenoic acid, 3-methyl-, methyl ester",  7441,"025859-52-3",42
47=, 47,  7.9006, 0.0908,"1-Butanol, 3-methyl-, acetate", 13786,"000123-92-2",80
48=, 48,  7.9586, 0.1872,"Butanenitrile, 3-methyl-",  1311,"000625-28-5",28
49=, 49,  8.1669, 0.0456,"2-Pentene, 3,4-dimethyl-, (Z)-",  3444,"004914-91-4",49
50=, 50,  8.3377, 0.0170,"p-Xylene",  5165,"000106-42-3",60
51=, 51,  8.5586, 0.1445,"1-Butanol",   840,"000071-36-3",80
52=, 52,  8.8080, 0.1464,"Cyclopentasiloxane, decamethyl-",220035,"000541-02-6",94
53=, 53,  8.8681, 0.0418,"Cyclopentasiloxane, decamethyl-",220035,"000541-02-6",90
54=, 54,  9.0013, 0.0887,"Methacrylic acid, ethyl ester",  7373,"000097-63-2",38
55=, 55,  9.1286, 0.0825,"2-Butenoic acid, 3-methyl-, methyl ester",  7447,"000924-50-5",68
56=, 56,  9.4526, 0.1275,"7-Oxabicyclo[2.2.1]heptane, 1-methyl-4-(1-methylethyl)-", 27825,"000470-67-7",86
57=, 57,  9.5405, 0.0286,"3-[2-Hydroxy-3-(3-hydroxy-phenylamino)-propyl]-1,2,3,4,5,6-hexahydro-1,5-methano-pyrido[1,2-a][1,5]diazocin-8-one",209503,"1000296-19-0",43
58=, 58,  9.9708, 0.1353,"D-Limonene", 16045,"005989-27-5",97
59=, 59, 10.1148, 0.0284,"Methyl cis-2-trimethylsilyl-cyclopropane-1-carboxylate", 42049,"1000144-79-0",59
60=, 60, 10.3483, 7.0873,"1-Butanol, 3-methyl-",  2139,"000123-51-3",83
61=, 61, 10.4592, 0.4367,"(2R,5S)-2-Methyl-5-(prop-1-en-2-yl)-2-vinyltetrahydrofuran", 26137,"054750-69-5",70
62=, 62, 10.8280, 0.0634,"2-Butenoic acid, 3-methyl-, ethyl ester", 12575,"000638-10-8",64
63=, 63, 11.0225, 0.0476,"Benzenamine, N-sulfinyl-", 18158,"001122-83-4",38
64=, 64, 11.1071, 0.0512,"p-Menth-8-en-1-ol, stereoisomer", 27617,"007299-40-3",46
65=, 65, 11.3572, 1.8912,"(2R,5S)-2-Methyl-5-(prop-1-en-2-yl)-2-vinyltetrahydrofuran", 26137,"054750-69-5",96
66=, 66, 11.5156, 0.1856,"Thiazole",  1551,"000288-47-1",38
67=, 67, 11.6331, 0.0904,"Diaziridine,1,3,3-trimethyl-",  1646,"040711-15-7",64
68=, 68, 11.8724, 0.0302,"2-Hexene, 1-(1-ethoxyethoxy)-, (E)-", 41325,"054484-66-1",25
69=, 69, 12.0241, 0.0253,"N-Vinylimidazole",  2599,"001072-63-5",72
70=, 70, 12.1496, 0.8802,"Benzene, 1-methyl-3-(1-methylethyl)-", 15244,"000535-77-3",94
71=, 71, 12.3731, 0.0235,"Benzene, 2-ethyl-1,3-dimethyl-", 15209,"002870-04-4",60
72=, 72, 12.4443, 0.0793,"Benzenepentanoic acid, .delta.-oxo-", 57346,"001501-05-9",35
73=, 73, 12.5765, 0.0797,"Benzene, 2-ethyl-1,4-dimethyl-", 15212,"001758-88-9",35
74=, 74, 13.6273, 0.0260,"Ethanamine, 2-propoxy-",  4677,"042185-03-5",38
75=, 75, 13.8500, 0.3513,"1,2,3,6-Tetrahydrobenzylalcohol, acetate", 28605,"1000365-58-6",38
76=, 76, 13.9994, 0.0919,"Pyrazine, 2,6-dimethyl-",  5417,"000108-50-9",50
77=, 77, 14.2658, 0.1667,"2-Chloro-4-(4-methoxyphenyl)-6-(4-nitrophenyl)pyrimidine",197930,"063673-76-7",35
78=, 78, 14.4344, 0.0227,"Hexane, 3-methoxy-",  8487,"054658-01-4",49
79=, 79, 14.8498, 2.2589,"Hexyl chloroformate", 35348,"006092-54-2",78
80=, 80, 15.1553, 0.0579,"trans-7-Methyl-3-octene", 11785,"1000113-52-8",27
81=, 81, 15.5223, 0.3940,"Isoneral", 25795,"1000414-18-0",53
82=, 82, 15.8065, 0.1641,"3-Hexen-1-ol, (Z)-",  3876,"000928-96-1",87
83=, 83, 16.0342, 0.0573,"2-Buten-1-ol, 2-ethyl-4-(2,2,3-trimethyl-3-cyclopenten-1-yl)-", 72655,"028219-61-6",30
84=, 84, 16.1748, 0.0258,"Benzene, [(methoxymethoxy)methyl]-", 26829,"031600-55-2",46
85=, 85, 16.3185, 0.0203,"1H-Pyrazole, 4,5-dihydro-5,5-dimethyl-4-isopropylidene-", 17901,"106251-09-6",58
86=, 86, 16.3946, 0.0343,"Pyrazine, 2,5-dimethyl-3-(3-methylbutyl)-", 46058,"018433-98-2",64
87=, 87, 16.5008, 0.4088,"2-Hexen-1-ol, (E)-",  3881,"000928-95-0",90
88=, 88, 16.6265, 0.0453,"Pyrazine, 2-methyl-5-(1-methylethyl)-", 16641,"013925-05-8",72
89=, 89, 17.3868, 0.0211,"Benzene, (2-methyl-1-propenyl)-", 14385,"000768-49-0",95
90=, 90, 17.4291, 0.0302,"5-Methoxypyrrolidin-2-one",  7892,"063853-74-7",18
91=, 91, 17.6244, 0.2414,"Ethyl 2-(5-methyl-5-vinyltetrahydrofuran-2-yl)propan-2-yl carbonate",103910,"1000373-80-3",91
92=, 92, 17.6839, 0.1607,"Pyrazine, 3-ethyl-2,5-dimethyl-", 16624,"013360-65-1",90
93=, 93, 17.8750, 0.0669,"1-Octen-3-ol", 12716,"003391-86-4",27
94=, 94, 18.1118, 0.9495,"Furfural",  2769,"000098-01-1",78
95=, 95, 18.4956, 0.1404,"trans-Linalool oxide (furanoid)", 39629,"034995-77-2",64
96=, 96, 18.6433, 0.0364,"1,5-Cyclodecadiene, (E,Z)-", 16110,"001124-78-3",50
97=, 97, 18.8968, 0.0230,"Benzene, 1,2,4,5-tetramethyl-", 15202,"000095-93-2",76
98=, 98, 19.1278, 0.0345,"1-Hexanol, 2-ethyl-", 13977,"000104-76-7",59
99=, 99, 19.2012, 0.0225,"Pyrazine, 3,5-diethyl-2-methyl-", 25296,"018138-05-1",70
100=,100, 19.3924, 0.1301,"Ethanone, 1-(2-furanyl)-",  5876,"001192-62-7",46
101=,101, 19.4676, 0.0245,"Acetic acid",   264,"000064-19-7",59
102=,102, 19.5415, 0.1499,"Acetic acid",   263,"000064-19-7",38
103=,103, 19.6930, 0.3494,"9-Phenanthrenamine", 58752,"000947-73-9",43
104=,104, 19.8195, 0.1042,"Dill ether", 25815,"074410-10-9",70
105=,105, 19.9201,20.0560,"Benzaldehyde",  5151,"000100-52-7",94
106=,106, 20.2104, 1.7012,"Phenol, 2-(1-methyl-2-buthenyl)-4-methoxy-", 57609,"095414-66-7",58
107=,107, 20.2915, 1.3765,"5-Ethynyl-1,2,3-trimethoxybenzene", 57336,"053560-33-1",46
108=,108, 20.4724, 0.1286,"Ethyl 4-hydroxymandelate, 2TMS derivative",196670,"1000071-53-3",38
109=,109, 20.8372, 0.2719,"Linalool", 27447,"000078-70-6",94
110=,110, 20.9481, 0.1046,"4-(Phenylthioxomethyl)morpholine", 71380,"002032-36-2",30
111=,111, 21.1811, 0.1253,"Pentafluoropropionic acid, octyl ester",135761,"001867-95-4",72
112=,112, 21.4392, 0.0933,"Dimethyl Sulfoxide",  1008,"000067-68-5",47
113=,113, 21.6758, 0.0890,"10-[(4-Methyl phenyl)sulfanyl]-14-azatetracyclo[7.6.1.0{2,7}.0{13,16}]hexadeca-1(15),2(7),3,5,9(16),10,12-heptaen-8-one",198309,"1000411-01-1",43
114=,114, 21.8652, 0.0661,"Phosphonoacetic Acid, 3TMS derivative",209743,"053044-27-2",38
115=,115, 22.3545, 0.0887,"Benzonitrile",  4707,"000100-47-0",87
116=,116, 22.4402, 0.0706,"Terpinen-4-ol", 27506,"000562-74-3",89
117=,117, 22.5305, 0.0580,"3,6-Octadienal, 3,7-dimethyl-", 25922,"055722-59-3",41
118=,118, 22.7276, 0.0612,"Pyrrolidin-2-one, N-(2,4-dimethylcyclopent-3-enoyl)-, cis-", 71552,"1000156-45-6",60
