[contents]
count=2
Name=,C:\MassHunter\GCMS\1\data\JTB-E02\BACandSTRAW\JTB-E02-207-07.D
1=,INT TIC: JTB-E02-207-07.D\data.ms
2=,PBM Apex
[INT TIC: JTB-E02-207-07.D\data.ms]
Time=,Thu May 09 16:52:59 2019
Header=,"Peak","R.T.","First","Max","Last","PK  TY","Height","Area","Pct Max","Pct Total"
86=, 86, 31.816, 3652,3660,3672,"VV  ", 833423, 26734320,  6.07,  1.299
87=, 87, 32.312, 3710,3721,3746,"VV 7", 158591, 15279578,  3.47,  0.742
88=, 88, 32.585, 3746,3754,3762,"VV 2", 171425,  7589435,  1.72,  0.369
89=, 89, 32.724, 3762,3772,3785,"VV 2", 224359, 11932794,  2.71,  0.580
90=, 90, 33.013, 3803,3807,3821,"VV 7",  55676,  1855990,  0.42,  0.090
91=, 91, 33.665, 3878,3887,3898,"VV 6",  72343,  3007897,  0.68,  0.146
92=, 92, 34.032, 3916,3933,3934,"PV 6",  57412,  2067834,  0.47,  0.100
93=, 93, 34.062, 3934,3936,3942,"VV 5",  54066,  1541796,  0.35,  0.075
94=, 94, 34.119, 3942,3943,3947,"VV 3",  18375,   205082,  0.05,  0.010
95=, 95, 34.901, 4021,4040,4049,"PV 10", 145729,  7683956,  1.74,  0.373
96=, 96, 34.987, 4049,4050,4052,"VV 2",  61527,   805864,  0.18,  0.039
97=, 97, 35.013, 4052,4053,4056,"VV 2",  42113,   754846,  0.17,  0.037
98=, 98, 35.670, 4105,4134,4147,"VV 10", 175422, 21028411,  4.77,  1.021
99=, 99, 35.793, 4147,4149,4159,"VV 7",  85534,  2365658,  0.54,  0.115
100=,100, 36.017, 4170,4177,4183,"VV 9",  41608,  1663279,  0.38,  0.081
101=,101, 36.262, 4195,4207,4209,"VV 9",  35728,  1060657,  0.24,  0.052
102=,102, 36.285, 4209,4210,4217,"VV 7",  32350,   734357,  0.17,  0.036
103=,103, 36.598, 4238,4248,4252,"PV 7",  40643,  1336540,  0.30,  0.065
104=,104, 36.647, 4252,4255,4262,"VV 6",  33367,  1094348,  0.25,  0.053
105=,105, 36.835, 4262,4278,4282,"VV 6",  50192,  2439333,  0.55,  0.118
106=,106, 36.884, 4282,4284,4286,"VV 3",  55021,   927313,  0.21,  0.045
107=,107, 36.930, 4286,4289,4294,"VV 7",  47444,  1605317,  0.36,  0.078
108=,108, 37.019, 4294,4300,4313,"VV 7",  89540,  3875508,  0.88,  0.188
109=,109, 37.403, 4331,4348,4353,"PBA6", 114272,  6256200,  1.42,  0.304
[PBM Apex]
Time=,Thu May 09 16:53:07 2019
Header=,"PK","RT","Area Pct","Library/ID","Ref","CAS","Qual"
1=,  1,  2.4163, 4.6537,"Carbon dioxide",    81,"000124-38-9", 4
2=,  2,  2.5665, 0.4476,"2-Butanamine, 3-methyl-",  1936,"000598-74-3",72
3=,  3,  2.6286, 0.4713,"Ethanediamide",  1964,"000471-46-5",38
4=,  4,  2.7224, 0.1186,"Butanoic acid, 3-amino-",  4634,"000541-48-0",39
5=,  5,  2.7726, 0.4792,"Ethanediamide",  1964,"000471-46-5",56
6=,  6,  3.2993, 1.4591,"Acetone",   216,"000067-64-1",64
7=,  7,  3.3838, 2.1529,"Urea, methyl-",   779,"000598-50-5",40
8=,  8,  3.4903,12.1269,"Arsenous acid, tris(trimethylsilyl) ester",199618,"055429-29-3",78
9=,  9,  3.8895, 0.9324,"Cyclotrisiloxane, hexamethyl-", 85994,"000541-05-9",64
10=, 10,  4.0078, 2.2559,"Isopropyl acetate",  4325,"000108-21-4",59
11=, 11,  4.3992, 1.0123,"Isopropyl Alcohol",   295,"000067-63-0",53
12=, 12,  4.4859, 0.4000,"Benzo[h]quinoline, 2,4-dimethyl-", 71668,"000605-67-4",64
13=, 13,  5.1821, 1.3450,"Cyclotetrasiloxane, octamethyl-",155951,"000556-67-2",87
14=, 14,  5.2368, 8.0972,"Butanoic acid, methyl ester",  4382,"000623-42-7",87
15=, 15,  5.6731, 0.4310,"Cyclotetrasiloxane, octamethyl-",155950,"000556-67-2",38
16=, 16,  5.8500, 0.6342,"Methyl valerate",  8222,"000624-24-8",35
17=, 17,  5.9813, 0.3873,"Formamide, N-methylthio",   892,"018952-41-5",22
18=, 18,  6.2048, 0.8903,"Butanoic acid, ethyl ester",  8294,"000105-54-4",94
19=, 19,  6.2941, 1.0856,"Isopropyl butyrate", 13723,"000638-11-9",83
20=, 20,  6.5655, 0.2270,"Furazano[3,4-b][1,2,4]-triazolo[4,3-d]pirazine, 5-(2,3-dimethylphenylamino)-",140518,"311783-53-6",43
21=, 21,  6.7471, 0.6422,"Azetidin-2-one 3,3-dimethyl-4-(1-aminoethyl)-", 20065,"1000161-94-5",52
22=, 22,  6.8991, 0.8572,"Urea, N,N-dimethyl-",  1980,"000598-94-7",59
23=, 23,  6.9746, 1.1611,"Benzenemethanol, .alpha.-[(methylamino)methyl]-", 25768,"006589-55-5",43
24=, 24,  7.2978, 0.0528,"Ethyl aminomethylformimidate",  4280,"1000130-30-4",43
25=, 25,  8.1950, 0.0654,"Heptanal",  7559,"000111-71-7",47
26=, 26,  8.2172, 0.0775,"1-Butanol, 3-methyl-, acetate", 13794,"000123-92-2",35
27=, 27,  8.7203, 0.1623,"1-Propanamine, N,2-dimethyl-",  1957,"000625-43-4",64
28=, 28,  8.8003, 0.0953,"Acetic acid, [(aminocarbonyl)amino]oxo-", 14446,"000585-05-7",64
29=, 29,  8.9220, 0.1082,"Tetraacetyl-d-xylonic nitrile",199675,"1000130-04-4",47
30=, 30,  9.0491, 1.1941,"Cyclopentasiloxane, decamethyl-",220035,"000541-02-6",95
31=, 31,  9.1423, 0.6377,"Cyclopentasiloxane, decamethyl-",220035,"000541-02-6",50
32=, 32,  9.2318, 0.2162,"Cyclopentasiloxane, decamethyl-",220035,"000541-02-6",74
33=, 33,  9.6556, 0.1882,"Cyclotetrasiloxane, octamethyl-",155950,"000556-67-2",64
34=, 34,  9.9709, 0.1201,"Butanoic acid, methyl ester",  4382,"000623-42-7",52
35=, 35, 10.0321, 2.7594,"Hexanoic acid, methyl ester", 13784,"000106-70-7",90
36=, 36, 10.1148, 0.3362,"Hexanoic acid, methyl ester", 13784,"000106-70-7",53
37=, 37, 10.2353, 0.1757,"Hexanoic acid, methyl ester", 13784,"000106-70-7",38
38=, 38, 10.2779, 0.1978,"Ethyl aminomethylformimidate",  4280,"1000130-30-4",38
39=, 39, 10.4109, 0.1079,"Acetamide, 2-amino-",   785,"000598-41-4",47
40=, 40, 10.4401, 0.1798,"3,3'-Iminobispropylamine", 14238,"000056-18-8",47
41=, 41, 10.9721, 0.0840,".beta.-Ethoxypropionic acid",  8863,"004324-38-3",35
42=, 42, 11.4491, 0.6618,"Hexanoic acid, ethyl ester", 21454,"000123-66-0",96
43=, 43, 12.5369, 0.0552,"Hexanoic acid, methyl ester", 13772,"000106-70-7",53
44=, 44, 12.6479, 0.2018,"2-Amino-oxazole",  1350,"004570-45-0",58
45=, 45, 14.0430, 0.1604,"4-Hexen-1-ol, acetate", 20162,"072237-36-6",53
46=, 46, 14.5039, 0.2998,"1-naphthalenol, 4-[2-(2-chloro-4-nitrophenyl)diazenyl]-2-methyl-",197932,"1000398-21-8",47
47=, 47, 14.5675, 0.2105,"Butethal, 2TMS derivative",209939,"052988-92-8",32
48=, 48, 15.1603, 0.0474,"1,3-Dioxolane-4-methanol",  4769,"005464-28-8",64
49=, 49, 15.8921, 0.0234,"Acetamide, 2-fluoro-",   987,"000640-19-7",46
50=, 50, 16.2442, 0.0433,"Diazene, [1-(2,2-dimethylhydrazino)ethyl]ethyl-", 21105,"051576-31-9",38
51=, 51, 16.4580, 0.0594,"8-[N-Aziridylethylamino]-2,6-dimethyloctene-2", 87672,"1000256-01-2",43
52=, 52, 18.7355, 0.0850,"Silane, methyl-",   106,"000992-94-9",47
53=, 53, 19.5842, 0.1582,"1,6-Anhydro-2,4-dideoxy-.beta.-D-ribo-hexopyranose", 13604,"014059-74-6",47
54=, 54, 19.7411, 0.0427,"Ethyl 2-(2-chloroacetamido)-3,3,3-trifluorolactate",123945,"1000224-74-2",38
55=, 55, 19.8204, 0.2152,"Cyclotetrasiloxane, octamethyl-",155950,"000556-67-2",38
56=, 56, 20.0689, 1.4741,"2-Mercapto-4-phenylthiazole", 58962,"002103-88-0",46
57=, 57, 20.4022, 0.2693,"Benzaldehyde",  5148,"000100-52-7",38
58=, 58, 20.6349, 0.7911,"4-(2-Acetylamino-1-(trimethylsilyloxy)ethyl)phenol, trimethylsilyl ether",195927,"1000373-43-5",50
59=, 59, 20.8041, 0.3717,"2,5-Dihydroxybenzaldehyde, 2TMS derivative",141387,"056114-69-3",56
60=, 60, 21.2742, 0.2151,"1,5-Dimethyl-1-vinyl-4-hexenyl butyrate", 87620,"000078-36-4",70
61=, 61, 21.9678, 0.2138,"Phosphonoacetic Acid, 3TMS derivative",209743,"053044-27-2",47
62=, 62, 22.1718, 0.1696,"Silane, methylvinyl(2,4-dimethylpent-3-yloxy)(methylvinyldodecyloxysilyloxy)-",258298,"1000417-01-0",38
63=, 63, 22.5794, 0.1545,"Dimethylamine",    89,"000124-40-3",47
64=, 64, 23.2027, 0.0553,"Azetidin-2-one 3,3-dimethyl-4-(1-aminoethyl)-", 20065,"1000161-94-5",72
65=, 65, 23.4904, 0.2548,"Butanoic acid, 4-hydroxy-",  4772,"000591-81-1",47
66=, 66, 24.1951, 0.0396,"Benzenemethanol, 2-(2-aminopropoxy)-3-methyl-", 60584,"053566-98-6",35
67=, 67, 24.2829,21.4109,"Silanediol, dimethyl-",  2426,"001066-42-8",91
68=, 68, 24.7213, 0.3184,"Pyrazolo[3,4-b]pyridin-3(2H)-one, 4-trifluoromethyl-2,6-diphenyl-",209415,"309740-17-8",47
69=, 69, 24.8262, 0.1804,"N-[4-(Acridin-9-ylamino)-phenyl]-acetamide",185354,"1000317-35-4",43
70=, 70, 25.1739, 0.1349,"Semioxamazide",  4588,"000515-96-8",22
71=, 71, 25.8279, 0.0811,"Cathine", 25667,"000492-39-7",27
72=, 72, 26.3684, 0.1245,"Iron, tetracarbonyl-2-(dimethylamino)ethylphosphine",133860,"1000161-49-5",38
73=, 73, 26.6703, 0.0656,"N,N-Dimethylacetoacetamide", 13140,"002044-64-6",38
74=, 74, 27.0026, 0.0337,"Acetamide, 2-fluoro-",   987,"000640-19-7",43
75=, 75, 27.2079, 0.0363,"Ethyl oxamate",  8603,"000617-36-7",38
76=, 76, 27.4677, 7.8845,"Oxime-, methoxy-phenyl-_", 25568,"1000222-86-6",83
77=, 77, 27.6981, 0.0499,"Oxime-, methoxy-phenyl-_", 25568,"1000222-86-6",45
78=, 78, 28.5254, 0.0635,"Imidazole, 2-amino-5-[(2-carboxy)vinyl]-", 27126,"1000116-74-7",41
79=, 79, 28.7841, 2.1644,"Cyclotrisiloxane, hexamethyl-", 85994,"000541-05-9",86
80=, 80, 29.0188, 0.0911,"Tris(tert-butyldimethylsilyloxy)arsane",260810,"1000366-57-5",52
81=, 81, 29.1004, 0.1399,"2,4,6-Cycloheptatrien-1-one, 3,5-bis-trimethylsilyl-",111265,"1000161-21-8",35
82=, 82, 30.3532, 4.6078,"Morpholine, 4-octadecyl-",196376,"016528-77-1",47
83=, 83, 30.7180, 0.0967,"1-Octadecanamine, N-methyl-",143107,"002439-55-6",42
84=, 84, 31.5668, 0.0199,"Cyclohexyl-15-crown-5",134301,"017454-48-7",47
85=, 85, 31.6784, 1.1813,"2,6-Bis(1,1-dimethylethyl)-4-(1-oxopropyl)phenol",123062,"014035-34-8",95
86=, 86, 31.8165, 1.2986,"Phenol, 2,6-bis(1,1-dimethylethyl)-4-(1-methylpropyl)-",123155,"017540-75-9",94
87=, 87, 32.3125, 0.7422,"Cyclopentasiloxane, decamethyl-",220036,"000541-02-6",58
88=, 88, 32.5855, 0.3686,"N-(1-methyl-2-[4-(methylsulfanyl)phenyl]ethyl)butan-1-amine", 99386,"1000365-86-0",64
89=, 89, 32.7237, 0.5796,"N-Ethyl-N-(alpha-methylphenethyl)formamide", 56895,"1000240-85-5",64
90=, 90, 33.0130, 0.0902,"2-Amino-4-dimethylaminomethylenepentanedinitrile", 35454,"1000191-40-0",47
91=, 91, 33.6650, 0.1461,"Phenylphosphoric acid", 43186,"000701-64-4",41
92=, 92, 34.0315, 0.1004,"Propanamide, 3-phenyl-N-ethyl-N-methyl-", 56891,"1000415-38-8",64
93=, 93, 34.0618, 0.0749,"benzaldehyde, 4-hydroxy-3,5-bis(1-methylethyl)-", 70536,"1000400-52-0",52
94=, 94, 34.1193, 0.0100,"15-Crown-5", 82720,"033100-27-5",38
95=, 95, 34.9010, 0.3732,"3,6-Bis-dimethylaminomethyl-2,7-dihydroxy-fluoren-9-one",184114,"1000318-33-0",37
96=, 96, 34.9871, 0.0391,"Dimethylamine",    89,"000124-40-3",38
97=, 97, 35.0129, 0.0367,"Propanamide",   735,"000079-05-0",38
98=, 98, 35.6698, 1.0214,"Benzophenone", 49665,"000119-61-9",70
99=, 99, 35.7933, 0.1149,"Cyclohexyl-15-crown-5",134302,"017454-48-7",38
100=,100, 36.0172, 0.0808,"2-Formylhistamine", 18162,"1000132-95-8",43
101=,101, 36.2619, 0.0515,"15-Crown-5", 82723,"033100-27-5",43
102=,102, 36.2851, 0.0357,"Metaraminol", 37694,"000054-49-9",38
103=,103, 36.5982, 0.0649,"1,4,7,10,13,16-Hexaoxacyclooctadecane",124220,"017455-13-9",52
104=,104, 36.6474, 0.0532,"15-Crown-5", 82721,"033100-27-5",43
105=,105, 36.8348, 0.1185,"Imidazole-4-carboxylic acid, 2-fluoro-1-methoxymethyl-, ethyl ester", 67049,"1000132-65-8",47
106=,106, 36.8838, 0.0450,"1,4,7,10,13,16-Hexaoxacyclooctadecane",124220,"017455-13-9",47
107=,107, 36.9297, 0.0780,"15-Crown-5", 82720,"033100-27-5",46
108=,108, 37.0186, 0.1882,"N,N-Dimethylsuccinamic acid", 21902,"002564-95-6",52
109=,109, 37.4035, 0.3039,"Octaethylene glycol monododecyl ether",269972,"003055-98-9",47
