[contents]
count=2
Name=,D:\Users\jbrown\Documents\GitHub\BACandBlue\data\BACandBLUE_GCdata_GCerinus_10BB_BLANK_PRO_REP\JTB-E18-005-07.D
1=,INT TIC: JTB-E18-005-07.D\data.ms
2=,PBM Apex
[INT TIC: JTB-E18-005-07.D\data.ms]
Time=,Wed Jun 05 11:07:38 2019
Header=,"Peak","R.T.","First","Max","Last","PK  TY","Height","Area","Pct Max","Pct Total"
140=,140, 31.783, 3639,3656,3657,"VV 5",  63461,  3007865,  0.15,  0.028
141=,141, 31.805, 3657,3658,3673,"VV 6",  61250,  2814803,  0.14,  0.026
142=,142, 31.993, 3673,3682,3687,"VV 8",  52752,  2710341,  0.13,  0.025
143=,143, 32.688, 3759,3767,3781,"VV 8",  60181,  3372334,  0.16,  0.031
144=,144, 33.122, 3801,3821,3828,"PV 3",  57171,  2680665,  0.13,  0.025
145=,145, 33.763, 3891,3899,3907,"PV 3",  32574,  1205560,  0.06,  0.011
146=,146, 33.930, 3907,3920,3932,"VV 9",  38453,  2402966,  0.12,  0.022
147=,147, 34.212, 3947,3955,3961,"VV 9",  28601,  1301606,  0.06,  0.012
148=,148, 34.578, 3985,4000,4003,"VV 7",  58086,  2754186,  0.13,  0.025
149=,149, 34.628, 4003,4006,4012,"VV 8",  51969,  2039737,  0.10,  0.019
150=,150, 34.994, 4039,4051,4053,"VV 9",  45229,  2175487,  0.11,  0.020
151=,151, 35.045, 4053,4057,4066,"VV 9",  53440,  2759235,  0.13,  0.026
152=,152, 35.436, 4095,4105,4115,"VV 9",  86028,  4541511,  0.22,  0.042
153=,153, 35.720, 4130,4140,4145,"VV 9",  36864,  1709431,  0.08,  0.016
154=,154, 36.673, 4249,4258,4266,"PV 9",  25168,  1164763,  0.06,  0.011
155=,155, 37.405, 4338,4348,4353,"PBA9",  14048,   631696,  0.03,  0.006
[PBM Apex]
Time=,Wed Jun 05 11:07:48 2019
Header=,"PK","RT","Area Pct","Library/ID","Ref","CAS","Qual"
1=,  1,  2.2909, 0.3007,"Carbon dioxide",    81,"000124-38-9", 4
2=,  2,  2.4330, 0.0334,"2-Hexanamine, 4-methyl-",  8036,"000105-41-9",45
3=,  3,  2.5051, 0.0168,"1-Butanamine, N,3-dimethyl-",  4230,"004104-44-3",59
4=,  4,  2.5775, 0.1449,"Methanethiol",   114,"000074-93-1",86
5=,  5,  2.6265, 0.4176,"Acetaldehyde",    72,"000075-07-0",50
6=,  6,  2.8019, 0.5631,"Dimethyl sulfide",   337,"000075-18-3",91
7=,  7,  2.9776, 0.0279,"Ethanethiol",   333,"000075-08-1",38
8=,  8,  3.0123, 0.1619,"1H-Imidazole",   408,"000288-32-4", 9
9=,  9,  3.1222, 6.9101,"Acetone",   216,"000067-64-1",50
10=, 10,  3.3281, 2.0305,"Cyclotrisiloxane, hexamethyl-", 85994,"000541-05-9",86
11=, 11,  3.5431, 0.2264,"1H-Indole, 5-methyl-2-phenyl-", 71661,"013228-36-9",39
12=, 12,  3.5895, 0.2872,"Tetrasiloxane, decamethyl-",168283,"000141-62-8",43
13=, 13,  3.6946, 3.8100,"Ethyl Acetate",  2042,"000141-78-6",78
14=, 14,  3.8304, 1.2440,"2-Butanone",   658,"000078-93-3",38
15=, 15,  3.9836, 6.0002,"Butanal, 2-methyl-",  1761,"000096-17-3",83
16=, 16,  4.0342,18.9184,"Butanal, 3-methyl-",  1762,"000590-86-3",91
17=, 17,  4.2479, 3.7414,"Ethanol",    95,"000064-17-5",56
18=, 18,  4.3793, 0.7298,"1-Butanol, 4-methoxy-",  4853,"000111-32-0",32
19=, 19,  4.6573, 0.6169,"2-Furanmethanamine, tetrahydro-",  4189,"004795-29-3",53
20=, 20,  4.8214, 0.5800,"Carbamothioic acid, dipropyl-, S-propyl ester", 67238,"001929-77-7",33
21=, 21,  4.9806, 1.3282,"Cyclotetrasiloxane, octamethyl-",155952,"000556-67-2",64
22=, 22,  5.1814, 0.1954,"Silicic acid, diethyl bis(trimethylsilyl) ester",154747,"003555-45-1",37
23=, 23,  5.2226, 0.3999,"Thiophen-2-methylamine, N-(2-fluorophenyl)-", 71285,"1000310-35-2",38
24=, 24,  5.3565, 0.1586,"Cyclotetrasiloxane, octamethyl-",155949,"000556-67-2",41
25=, 25,  5.4114, 0.1868,"2-(Acetoxymethyl)-3-(methoxycarbonyl)biphenylene",141906,"093103-70-9",35
26=, 26,  5.4708, 0.2112,"Cyclotetrasiloxane, octamethyl-",155951,"000556-67-2",43
27=, 27,  5.5902, 0.4696,"Methyl isovalerate",  8239,"000556-24-1",60
28=, 28,  5.8580, 0.3017,"Cyclotetrasiloxane, octamethyl-",155949,"000556-67-2",30
29=, 29,  6.0368, 0.4060,"Heptane, 2,2-dimethyl-", 12981,"001071-26-7",43
30=, 30,  6.1612, 0.2265,"Acetic acid, 2-(5-mercapto-4-phenyl-4H-1,2,4-triazol-3yl)methoxy-",125176,"1000260-43-1",25
31=, 31,  6.2751, 0.1159,"Cyclotetrasiloxane, octamethyl-",155949,"000556-67-2",43
32=, 32,  6.3536, 0.2846,"3-Hexanone",  3843,"000589-38-8",38
33=, 33,  6.5953, 0.2578,"Butanoic acid, 3-methyl-, ethyl ester", 13841,"000108-64-5",90
34=, 34,  6.6858, 0.5130,"Disulfide, dimethyl",  2561,"000624-92-0",96
35=, 35,  6.8447, 0.2342,"Eicosane",142239,"000112-95-8",38
36=, 36,  6.9952, 0.0699,"Decane, 3,6-dimethyl-", 40000,"017312-53-7",38
37=, 37,  7.0911, 0.0994,"2-Furanmethanol, 5-ethenyltetrahydro-.alpha.,5-dimethyl-", 30104,"104188-13-8",38
38=, 38,  7.1794, 0.0633,"2-Butenal, 2-methyl-, (E)-",  1459,"000497-03-0",59
39=, 39,  7.2320, 0.4315,"1-Propanol, 2-methyl-",   861,"000078-83-1",72
40=, 40,  7.3568, 0.1274,"2-Cyclopenten-1-one, 3,4,4-trimethyl-", 10776,"030434-65-2",22
41=, 41,  7.5825, 1.5909,"4-Chlorobenzoic acid, dodec-9-ynyl ester",178703,"1000282-81-9",50
42=, 42,  7.8129, 0.1495,"2H-Pyran, 2-ethenyltetrahydro-2,6,6-trimethyl-", 27742,"007392-19-0",27
43=, 43,  7.9033, 0.0806,"1-Butanol, 3-methyl-, acetate", 13786,"000123-92-2",50
44=, 44,  7.9673, 0.1080,"2-Butene, 2,3-dimethyl-",  1515,"000563-79-1",11
45=, 45,  8.1623, 0.0556,"Cyclopropane, 1,1,2,3-tetramethyl-",  3460,"074752-93-5",25
46=, 46,  8.3468, 0.0210,"1H-Indole, 5-methyl-2-phenyl-", 71661,"013228-36-9",27
47=, 47,  8.3962, 0.0483,"2-Nonanone", 20445,"000821-55-6",38
48=, 48,  8.5544, 0.5473,"1-Butanol",   846,"000071-36-3",90
49=, 49,  8.6204, 0.1364,"Pentanoic acid, butyl ester", 31290,"000591-68-4",50
50=, 50,  8.8041, 0.4351,"Cyclopentasiloxane, decamethyl-",220035,"000541-02-6",91
51=, 51,  8.9520, 0.0511,"Cyclopentasiloxane, decamethyl-",220037,"000541-02-6",80
52=, 52,  8.9964, 0.0913,"Cyclopentasiloxane, decamethyl-",220035,"000541-02-6",74
53=, 53,  9.1306, 0.0932,"2-Butenoic acid, 3-methyl-, methyl ester",  7448,"000924-50-5",42
54=, 54,  9.4564, 0.1460,"4a(2H)-Naphthalenol, octahydro-, trans-", 27687,"001654-87-1",38
55=, 55,  9.5404, 0.0707,"Cyclopentasiloxane, decamethyl-",220037,"000541-02-6",41
56=, 56,  9.6033, 0.0505,"Heptanal",  7559,"000111-71-7",38
57=, 57,  9.8719, 0.0191,"3-Cyclohexene-1-methanol",  6665,"001679-51-2",37
58=, 58,  9.9754, 0.0997,"2-Butenal, 3-methyl-",  1432,"000107-86-8",49
59=, 59, 10.0838, 0.0376,"[3-(4-Methoxyphenyl)-4,5-dihydro-1,2-oxazol-5-yl]methanol", 71365,"206055-84-7",25
60=, 60, 10.3433, 4.3472,"1-Butanol, 3-methyl-",  2148,"000123-51-3",80
61=, 61, 10.4524, 0.8423,"1H-Pyrrole-2-methanamine, N,N-dimethyl-", 10587,"014745-84-7",53
62=, 62, 10.9919, 0.0863,"3,5,7-Trimethyl-5H-pyrimido[4,5-E][1,2,4]triazine-6,8-dione", 71772,"1000300-44-3",53
63=, 63, 11.1120, 0.0519,"(1H-Pyrrol-3-yl)acetic acid", 11004,"086688-96-2",52
64=, 64, 11.3583, 1.1573,"(2R,5S)-2-Methyl-5-(prop-1-en-2-yl)-2-vinyltetrahydrofuran", 26137,"054750-69-5",96
65=, 65, 11.5147, 0.1521,"3-Isopropylidene-5-methyl-hex-4-en-2-one", 26002,"064149-32-2",50
66=, 66, 11.6236, 0.0620,"Aziridine, 1,2,3-trimethyl-, trans-",  1609,"000693-88-9",38
67=, 67, 11.9420, 0.0638,"N,N-Diethyl-2-(furan-2-yl)acetamide", 48670,"1000411-34-9",59
68=, 68, 12.0239, 1.4722,"Pyrazine, methyl-",  2600,"000109-08-0",83
69=, 69, 12.1479, 0.9492,"o-Cymene", 15140,"000527-84-4",87
70=, 70, 12.4180, 0.3828,"3-Aminopyridine",  2589,"000462-08-8",46
71=, 71, 12.5729, 0.1124,"N-Vinylimidazole",  2599,"001072-63-5",49
72=, 72, 12.9938, 0.4746,"2-Propanone, 1-hydroxy-",   825,"000116-09-6",53
73=, 73, 13.7935, 1.0591,"Chloromethyl 4-chloroheptanoate", 76804,"080418-60-6",78
74=, 74, 13.9969, 0.7184,"Pyrazine, 2,6-dimethyl-",  5416,"000108-50-9",72
75=, 75, 14.1705, 0.1949,"Phenol, 2-methyl-",  5474,"000095-48-7",72
76=, 76, 14.2241, 0.5330,"Pyrazine, 2,6-dimethyl-",  5416,"000108-50-9",30
77=, 77, 14.5396, 0.0984,"Pyrimidine, 4,6-dimethyl-",  5422,"001558-17-4",47
78=, 78, 14.8465, 1.2947,"Formic acid, hexyl ester", 13750,"000629-33-4",83
79=, 79, 15.5263, 0.1803,"3-Nonyne", 10815,"020184-89-8",43
80=, 80, 15.8068, 0.1050,"3-Hexen-1-ol, (E)-",  3891,"000928-97-2",83
81=, 81, 15.9969, 0.1090,"Pyrazine, 2-ethyl-5-methyl-", 10020,"013360-64-0",87
82=, 82, 16.1737, 0.0248,"Pyrazine, 2-ethyl-5-methyl-", 10020,"013360-64-0",38
83=, 83, 16.3971, 0.0649,"Phenol, 3,5-dimethyl-", 10127,"000108-68-9",52
84=, 84, 16.5016, 0.2253,"2-Hexen-1-ol, (E)-",  3881,"000928-95-0",87
85=, 85, 17.1610, 0.0156,"1,3-Oxazolidine, 4-methyl-trans-5-phenyl-2-[4-(dimethylamino)phenyl]-",142057,"1000138-83-2",38
86=, 86, 17.3569, 0.0537,"4-Acetylaminophenylacetic acid, methyl(ester)", 71351,"118380-03-3",47
87=, 87, 17.6917,15.9546,"Acetic acid",   264,"000064-19-7",90
88=, 88, 18.1110, 2.7760,"1H-Imidazole, 1,5-dimethyl-",  2796,"010447-93-5",52
89=, 89, 18.4835, 0.6081,"Acetic acid",   264,"000064-19-7",72
90=, 90, 18.9742, 0.2201,"Acetic acid",   264,"000064-19-7",52
91=, 91, 19.1210, 0.3353,"1-Hexanol, 2-ethyl-", 13975,"000104-76-7",38
92=, 92, 19.3932, 0.2678,"Ethanone, 1-(2-furanyl)-",  5876,"001192-62-7",43
93=, 93, 19.5358, 0.1878,"2,6-Dihydroxyacetophenone, 2TMS derivative",155019,"1000352-81-3",18
94=, 94, 19.6882, 0.2569,"3aH-isoindole, 3-phenyl-", 58770,"1000395-99-1",35
95=, 95, 19.8200, 0.0684,"Dill ether", 25815,"074410-10-9",48
96=, 96, 19.9195, 0.9859,"Benzaldehyde",  5151,"000100-52-7",94
97=, 97, 20.1062, 0.1269,"1,3-Cyclohexadiene, 1-methyl-4-(1-methylethyl)-", 16247,"000099-86-5",46
98=, 98, 20.2137, 0.7856,"1,3-Butanedione, 1-(4-methoxyphenyl)-", 57354,"004023-80-7",53
99=, 99, 20.2940, 0.6618,"1,3-Butanedione, 1-(4-methoxyphenyl)-", 57354,"004023-80-7",50
100=,100, 20.8330, 0.1410,"Linalool", 27447,"000078-70-6",93
101=,101, 20.9510, 0.0428,"2-Ethylacridine", 71643,"055751-83-2",30
102=,102, 21.1792, 0.0581,"Acetic acid, trichloro-, octyl ester",133901,"016958-78-4",47
103=,103, 21.4323, 0.0422,"1H-Indole, 5-methyl-2-phenyl-", 71661,"013228-36-9",14
104=,104, 21.6732, 0.0594,"1(3H)-Isobenzofuranone, 6,7-dimethoxy-3-[2-(2-methoxyphenyl)-2-oxoethyl]-",198907,"1000350-76-1",25
105=,105, 21.8417, 0.0512,"4H-3,1-Benzoxazine, 6,7-dimethoxy-2-(4-methoxyphenyl)-4-propyl-",198206,"1000327-27-7",35
106=,106, 22.4391, 0.0238,"Terpinen-4-ol", 27505,"000562-74-3",83
107=,107, 22.5427, 0.0172,"p-Cyanophenyl p-(2-propoxyethoxy)benzoate",183160,"067131-97-9",27
108=,108, 22.9323, 0.0702,"Butyrolactone",  1670,"000096-48-0",38
109=,109, 23.2749, 0.0148,"Silver acetate", 36658,"000563-63-3",23
110=,110, 23.4408, 0.1335,"Benzeneacetaldehyde",  9553,"000122-78-1",70
111=,111, 23.6213, 0.1249,"1,3-Cyclohexadiene-1-carboxaldehyde, 2,6,6-trimethyl-", 24592,"000116-26-7",80
112=,112, 23.8051, 1.5231,"Silanediol, dimethyl-",  2426,"001066-42-8",91
113=,113, 24.0476, 0.5860,"2-Furanmethanol",  3122,"000098-00-0",91
114=,114, 24.1745, 0.0364,"1-Benzenesulfonyl-1H-pyrrole", 71223,"016851-82-4",50
115=,115, 24.4186, 0.0501,"2,4-Dihydroxybenzoic acid, 3TMS derivative",220203,"010586-16-0",38
116=,116, 24.5246, 0.0238,"2-(n-Pentyl)oxybenzylidene acetophenone",153915,"1000395-76-2",32
117=,117, 24.8121, 0.0120,"1H-Indole, 5-methyl-2-phenyl-", 71661,"013228-36-9",25
118=,118, 24.9063, 0.2163,"1,7-Dimethyl-4-oxa-tricyclo[5.2.1.0(2,6)]decane-3,5,8-trione", 72049,"091143-65-6",50
119=,119, 25.1609, 0.6636,".alpha.-Terpineol", 27528,"000098-55-5",95
120=,120, 25.2837, 0.1030,"endo-Borneol", 27487,"000507-70-0",50
121=,121, 25.8007, 0.0348,"2-Furanmethanol, 5-methyl-",  6503,"003857-25-8",64
122=,122, 25.8634, 0.0233,"4-Fluorobenzyl alcohol", 11526,"000459-56-3",58
123=,123, 26.1654, 0.0384,".alpha.-Aminooxy-propionic acid, ethyl ester", 14959,"005766-86-9",25
124=,124, 26.2659, 0.0133,"2-Ethylacridine", 71643,"055751-83-2",22
